contrast,left,right,noise_type,severity,metric,mean_paired_difference,sd_paired_difference,ci_low,ci_high
BBB_minus_HHB,BBB,HHB,gaussian,0.3,standardized_reconstruction_mse_increase,-0.013843241716404353,0.004185883595977514,-0.01725898724288357,-0.010710421792536371
BBB_minus_HHB,BBB,HHB,gaussian,0.4,accuracy,0.10175999999999999,0.11204319702686104,0.013219999999999999,0.1903
BBB_minus_HHB,BBB,HHB,gaussian,0.4,macro_f1,0.11951839740702042,0.1183602259008609,0.02640633335941005,0.20945871842476346
BBB_minus_HHB,BBB,HHB,gaussian,0.4,classification_ce,-0.8871151089668274,0.7957403613814628,-1.4931399345397949,-0.2810902833938599
BBB_minus_HHB,BBB,HHB,gaussian,0.4,system_reconstruction_mse,-0.018585015301607093,0.003557907865779584,-0.021485081292755753,-0.016070945775557538
BBB_minus_HHB,BBB,HHB,gaussian,0.4,standardized_reconstruction_mse,-0.024710292708727776,0.007128644876286706,-0.030929369815904263,-0.019727575217266473
BBB_minus_HHB,BBB,HHB,gaussian,0.4,representation_cosine,0.017766392230987547,0.015488503491033279,0.006247186660766601,0.031033825874328614
BBB_minus_HHB,BBB,HHB,gaussian,0.4,prediction_js_divergence,-0.06832319796085358,0.07227902382767595,-0.12466744780540466,-0.01197894811630249
BBB_minus_HHB,BBB,HHB,gaussian,0.4,accuracy_absolute_degradation,-0.10577999999999999,0.11431687102086026,-0.19605999999999996,-0.015499999999999969
BBB_minus_HHB,BBB,HHB,gaussian,0.4,accuracy_relative_degradation,-0.11350972994275303,0.12355898281278066,-0.21114397744847677,-0.015875482437029253
BBB_minus_HHB,BBB,HHB,gaussian,0.4,macro_f1_absolute_degradation,-0.12364473609807022,0.12074961565482006,-0.2153227069388824,-0.02761893834319451
BBB_minus_HHB,BBB,HHB,gaussian,0.4,system_reconstruction_mse_increase,-0.017139069525611644,0.0034800855617978838,-0.020118413339585674,-0.014724766675793394
BBB_minus_HHB,BBB,HHB,gaussian,0.4,standardized_reconstruction_mse_increase,-0.02337611475214666,0.00703796226121968,-0.02951051664556776,-0.018480895019599368
BBB_minus_HHB,BBB,HHB,pixel_masking,0.1,accuracy,-0.0025399999999999867,0.004705634919965612,-0.006419999999999981,0.0009600000000000053
BBB_minus_HHB,BBB,HHB,pixel_masking,0.1,macro_f1,-0.0026029521782964917,0.004768814735038088,-0.006511257842150497,0.0009402037320224377
BBB_minus_HHB,BBB,HHB,pixel_masking,0.1,classification_ce,0.0038792014122009276,0.0070580583538780535,-0.001378035545349121,0.009633362293243408
BBB_minus_HHB,BBB,HHB,pixel_masking,0.1,system_reconstruction_mse,-0.0017055136626107352,0.0004082486233357048,-0.0020535954888012942,-0.0014112978783432316
BBB_minus_HHB,BBB,HHB,pixel_masking,0.1,standardized_reconstruction_mse,-0.0012590780760317426,0.0007510748900314197,-0.0018320656466970634,-0.0006860905053664221
BBB_minus_HHB,BBB,HHB,pixel_masking,0.1,representation_cosine,-0.0003093600273132324,0.0005466028852144498,-0.0006434440612792969,0.00016829967498779296
BBB_minus_HHB,BBB,HHB,pixel_masking,0.1,prediction_js_divergence,-0.0010083843022584914,0.0006702609938494511,-0.0015555902384221554,-0.0005027448758482933
BBB_minus_HHB,BBB,HHB,pixel_masking,0.1,accuracy_absolute_degradation,-0.0014799999999999924,0.0022785960589801887,-0.0028999999999999694,0.0005600000000000272
BBB_minus_HHB,BBB,HHB,pixel_masking,0.1,accuracy_relative_degradation,-0.001572636010660601,0.0024727541887322657,-0.0031268560921846682,0.0006238083595782786
BBB_minus_HHB,BBB,HHB,pixel_masking,0.1,macro_f1_absolute_degradation,-0.0015233865127533218,0.002287901363899567,-0.0029223688616978106,0.0005530482343577559
BBB_minus_HHB,BBB,HHB,pixel_masking,0.1,system_reconstruction_mse_increase,-0.0002595678866152861,0.0003406177691631665,-0.000517147165950464,1.3095183275182652e-06
BBB_minus_HHB,BBB,HHB,pixel_masking,0.1,standardized_reconstruction_mse_increase,7.509988054937317e-05,0.0006238969337024588,-0.0003646090236002077,0.0005793997116964696
BBB_minus_HHB,BBB,HHB,pixel_masking,0.2,accuracy,0.0032200000000000228,0.005353223328051972,-0.0008199999999999541,0.007580000000000031
BBB_minus_HHB,BBB,HHB,pixel_masking,0.2,macro_f1,0.0031457291274463286,0.00534994896176176,-0.0009133619575737439,0.0074187261302584686
BBB_minus_HHB,BBB,HHB,pixel_masking,0.2,classification_ce,-0.0060692310333251955,0.009339831899164538,-0.013191938400268555,0.0013891518115997314
BBB_minus_HHB,BBB,HHB,pixel_masking,0.2,system_reconstruction_mse,-0.0021874610585582497,0.0008502697929499063,-0.002817136483484385,-0.0015046295640906509
BBB_minus_HHB,BBB,HHB,pixel_masking,0.2,standardized_reconstruction_mse,-0.0012564882679374847,0.0014880003191115587,-0.002328991622146295,-8.898364865050009e-05
BBB_minus_HHB,BBB,HHB,pixel_masking,0.2,representation_cosine,-0.0007234096527099609,0.0012727298034497245,-0.0015259742736816405,0.0003823280334472656
BBB_minus_HHB,BBB,HHB,pixel_masking,0.2,prediction_js_divergence,-0.0034114811569452286,0.0020459057382417115,-0.005001125484704971,-0.0018218368291854858
BBB_minus_HHB,BBB,HHB,pixel_masking,0.2,accuracy_absolute_degradation,-0.007240000000000002,0.005780397910178833,-0.011559999999999992,-0.00266000000000004
BBB_minus_HHB,BBB,HHB,pixel_masking,0.2,accuracy_relative_degradation,-0.007781517669296825,0.00623720986941658,-0.012469579306348597,-0.0028187640028443316
BBB_minus_HHB,BBB,HHB,pixel_masking,0.2,macro_f1_absolute_degradation,-0.007272067818496142,0.005876557684590426,-0.011555050070820538,-0.0025160601550045627
BBB_minus_HHB,BBB,HHB,pixel_masking,0.2,system_reconstruction_mse_increase,-0.0007415152825628008,0.0008875081978362756,-0.0014307825559012745,-5.2248009224327084e-05
BBB_minus_HHB,BBB,HHB,pixel_masking,0.2,standardized_reconstruction_mse_increase,7.768968864363124e-05,0.001406036333630302,-0.0009120785484508585,0.0012886581454471667
BBB_minus_HHB,BBB,HHB,pixel_masking,0.3,accuracy,0.011159999999999993,0.010344950459040348,0.0032200000000000228,0.01909999999999996
BBB_minus_HHB,BBB,HHB,pixel_masking,0.3,macro_f1,0.011056307317457015,0.010049370725031828,0.0032759068104332824,0.01883670782448075
BBB_minus_HHB,BBB,HHB,pixel_masking,0.3,classification_ce,-0.02423434257507324,0.019888358729004442,-0.03959725499153137,-0.008906620740890502
BBB_minus_HHB,BBB,HHB,pixel_masking,0.3,system_reconstruction_mse,-0.0032930403900146487,0.0015617256241195767,-0.00450585185615384,-0.002080228923875458
BBB_minus_HHB,BBB,HHB,pixel_masking,0.3,standardized_reconstruction_mse,-0.001755465242814045,0.0023936121146742317,-0.003484140694287359,0.00025257898291762977
BBB_minus_HHB,BBB,HHB,pixel_masking,0.3,representation_cosine,-0.0007081270217895508,0.0021669965205585954,-0.002127814292907715,0.0011619329452514648
BBB_minus_HHB,BBB,HHB,pixel_masking,0.3,prediction_js_divergence,-0.007648291066288948,0.004574830562788236,-0.01112898848950863,-0.004085979238152504
BBB_minus_HHB,BBB,HHB,pixel_masking,0.3,accuracy_absolute_degradation,-0.015179999999999971,0.0108139724430941,-0.023479999999999925,-0.006780000000000031
BBB_minus_HHB,BBB,HHB,pixel_masking,0.3,accuracy_relative_degradation,-0.016330757954009074,0.011711748031372737,-0.025270779029155727,-0.0071049542623747505
BBB_minus_HHB,BBB,HHB,pixel_masking,0.3,macro_f1_absolute_degradation,-0.015182646008506828,0.01069492767457523,-0.023508318904787728,-0.006856973112225928
BBB_minus_HHB,BBB,HHB,pixel_masking,0.3,system_reconstruction_mse_increase,-0.0018470946140191995,0.0016285933376590594,-0.0031194979285707283,-0.0005746912994676709
BBB_minus_HHB,BBB,HHB,pixel_masking,0.3,standardized_reconstruction_mse_increase,-0.0004212872862329294,0.0023400384791991665,-0.002067227620591924,0.001576823635101319
BBB_minus_HHB,BBB,HHB,pixel_masking,0.4,accuracy,0.018179999999999974,0.01941872807369218,0.003139999999999965,0.033219999999999986
BBB_minus_HHB,BBB,HHB,pixel_masking,0.4,macro_f1,0.017633621968369196,0.0188705387706696,0.0028235506872084535,0.032443693249529934
BBB_minus_HHB,BBB,HHB,pixel_masking,0.4,classification_ce,-0.04451959729194641,0.038998047434233504,-0.07467641830444335,-0.014362776279449463
BBB_minus_HHB,BBB,HHB,pixel_masking,0.4,system_reconstruction_mse,-0.005234816590133977,0.0021667826857089995,-0.006941324160050372,-0.0035283090202175827
BBB_minus_HHB,BBB,HHB,pixel_masking,0.4,standardized_reconstruction_mse,-0.003073677136946696,0.003148027138414922,-0.005348974533081054,-0.0004061612281020775
BBB_minus_HHB,BBB,HHB,pixel_masking,0.4,representation_cosine,9.70602035522461e-05,0.003079620389469584,-0.0020052909851074217,0.002780628204345703
BBB_minus_HHB,BBB,HHB,pixel_masking,0.4,prediction_js_divergence,-0.013553468883037567,0.009202583200358952,-0.0203796848654747,-0.006242731213569641
BBB_minus_HHB,BBB,HHB,pixel_masking,0.4,accuracy_absolute_degradation,-0.022199999999999952,0.019354198510917464,-0.03683999999999994,-0.006499999999999928
BBB_minus_HHB,BBB,HHB,pixel_masking,0.4,accuracy_relative_degradation,-0.023790884337279876,0.02106402705821216,-0.039809937635597946,-0.00681213834663443
BBB_minus_HHB,BBB,HHB,pixel_masking,0.4,macro_f1_absolute_degradation,-0.021759960659419007,0.019165922635545837,-0.03608976785522992,-0.006660487015730276
BBB_minus_HHB,BBB,HHB,pixel_masking,0.4,system_reconstruction_mse_increase,-0.003788870814138528,0.002248613981906991,-0.00555497023246726,-0.0020227713958097956
BBB_minus_HHB,BBB,HHB,pixel_masking,0.4,standardized_reconstruction_mse_increase,-0.0017394991803655808,0.003107320587954857,-0.003932061459385619,0.0009599421459314791
BBB_minus_HHB,BBB,HHB,salt_pepper,0.1,accuracy,-0.050880000000000015,0.06817053615749252,-0.09397999999999998,0.009519999999999973
BBB_minus_HHB,BBB,HHB,salt_pepper,0.1,macro_f1,-0.05079592773340815,0.07591907297408103,-0.1006487941201124,0.01599109302244983
BBB_minus_HHB,BBB,HHB,salt_pepper,0.1,classification_ce,0.21319664716720582,0.32750496345956837,-0.06634705066680908,0.4486152410507202
BBB_minus_HHB,BBB,HHB,salt_pepper,0.1,system_reconstruction_mse,0.002707417164627387,0.0014098651754043997,0.001477730775171398,0.0036922273359493328
BBB_minus_HHB,BBB,HHB,salt_pepper,0.1,standardized_reconstruction_mse,0.002192130541120258,0.001960330232208064,0.000632253540194766,0.0036453272706635153
BBB_minus_HHB,BBB,HHB,salt_pepper,0.1,representation_cosine,-0.011385512351989747,0.005732340417427405,-0.01588597297668457,-0.006885051727294922
BBB_minus_HHB,BBB,HHB,salt_pepper,0.1,prediction_js_divergence,0.03156056702136993,0.040857341897340936,-0.004401047527790069,0.05841120332479477
BBB_minus_HHB,BBB,HHB,salt_pepper,0.1,accuracy_absolute_degradation,0.046860000000000034,0.06770378866799107,-0.01241999999999992,0.08831999999999998
BBB_minus_HHB,BBB,HHB,salt_pepper,0.1,accuracy_relative_degradation,0.052065758491840364,0.07398505957288726,-0.012872649275307721,0.09772322176313226
BBB_minus_HHB,BBB,HHB,salt_pepper,0.1,macro_f1_absolute_degradation,0.046669589042358336,0.07541085830947024,-0.0189132917548136,0.09483805138502673
BBB_minus_HHB,BBB,HHB,salt_pepper,0.1,system_reconstruction_mse_increase,0.0041533629406228356,0.0016042527311209607,0.002713012768297781,0.0052062320511681685
BBB_minus_HHB,BBB,HHB,salt_pepper,0.1,standardized_reconstruction_mse_increase,0.003526308497701373,0.0020191366799524745,0.002007376264941936,0.00504524073046081
BBB_minus_HHB,BBB,HHB,salt_pepper,0.2,accuracy,-0.030700000000000005,0.09285782142609206,-0.09252000000000002,0.049359999999999994
BBB_minus_HHB,BBB,HHB,salt_pepper,0.2,macro_f1,-0.027401194026699514,0.11759972753788615,-0.10990753480787321,0.07686473255732185
BBB_minus_HHB,BBB,HHB,salt_pepper,0.2,classification_ce,0.016081976890563964,0.7526194313921437,-0.6177610874176025,0.5683404684066773
BBB_minus_HHB,BBB,HHB,salt_pepper,0.2,system_reconstruction_mse,0.0003731443031466733,0.002525368951403496,-0.0017294218281337218,0.0021969785238772008
BBB_minus_HHB,BBB,HHB,salt_pepper,0.2,standardized_reconstruction_mse,-0.001861297613649955,0.004296722494391998,-0.005389303333516027,0.001355819563573718
BBB_minus_HHB,BBB,HHB,salt_pepper,0.2,representation_cosine,-0.006647217273712158,0.011056596648903924,-0.015092885494232178,0.0017323732376098634
BBB_minus_HHB,BBB,HHB,salt_pepper,0.2,prediction_js_divergence,0.014942064881324768,0.0628183123412316,-0.03946535289287567,0.058205366134643555
BBB_minus_HHB,BBB,HHB,salt_pepper,0.2,accuracy_absolute_degradation,0.026680000000000027,0.09249495661926656,-0.05213999999999998,0.08828000000000003
BBB_minus_HHB,BBB,HHB,salt_pepper,0.2,accuracy_relative_degradation,0.03083316529550765,0.10101640187660338,-0.05576070089004216,0.09786537755905744
BBB_minus_HHB,BBB,HHB,salt_pepper,0.2,macro_f1_absolute_degradation,0.023274855335649703,0.11695918830033632,-0.07881641786947371,0.10409679207278752
BBB_minus_HHB,BBB,HHB,salt_pepper,0.2,system_reconstruction_mse_increase,0.001819090079142123,0.0027240652692711274,-0.00035750371709161456,0.0037733268802993118
BBB_minus_HHB,BBB,HHB,salt_pepper,0.2,standardized_reconstruction_mse_increase,-0.000527119657068837,0.004330696244559161,-0.003993907945156099,0.0027557330233710154
BBB_minus_HHB,BBB,HHB,salt_pepper,0.3,accuracy,-0.006140000000000001,0.08568134569438088,-0.06596,0.067
BBB_minus_HHB,BBB,HHB,salt_pepper,0.3,macro_f1,0.0016385173181237777,0.12596986480998185,-0.08684162974887968,0.1145890986456207
BBB_minus_HHB,BBB,HHB,salt_pepper,0.3,classification_ce,-0.450316047668457,1.166233138897289,-1.4582123756408691,0.3888129711151123
BBB_minus_HHB,BBB,HHB,salt_pepper,0.3,system_reconstruction_mse,-0.00633801412621323,0.002702524133465019,-0.007754301687746634,-0.003894132064507931
BBB_minus_HHB,BBB,HHB,salt_pepper,0.3,standardized_reconstruction_mse,-0.010926527012416292,0.006000768791082121,-0.016014113251043825,-0.006833640027727397
BBB_minus_HHB,BBB,HHB,salt_pepper,0.3,representation_cosine,0.00022211074829101563,0.01532303085861677,-0.011124491691589355,0.012076985836029053
BBB_minus_HHB,BBB,HHB,salt_pepper,0.3,prediction_js_divergence,-0.0059559732675552365,0.06604483235679484,-0.06427815556526184,0.040653830766677855
BBB_minus_HHB,BBB,HHB,salt_pepper,0.3,accuracy_absolute_degradation,0.0021200000000000108,0.0856394009787551,-0.06933999999999998,0.062140000000000015
BBB_minus_HHB,BBB,HHB,salt_pepper,0.3,accuracy_relative_degradation,0.0046888735674128655,0.09340568285451786,-0.07409864405479968,0.0699785600084853
BBB_minus_HHB,BBB,HHB,salt_pepper,0.3,macro_f1_absolute_degradation,-0.0057648560091736025,0.1255827485188513,-0.11785920727740769,0.08291087627230194
BBB_minus_HHB,BBB,HHB,salt_pepper,0.3,system_reconstruction_mse_increase,-0.00489206835021778,0.002803391603142159,-0.006529229588508607,-0.0023549750741160627
BBB_minus_HHB,BBB,HHB,salt_pepper,0.3,standardized_reconstruction_mse_increase,-0.009592349055835175,0.005971511091155161,-0.014584907776920161,-0.0054337265679301
BBB_minus_HHB,BBB,HHB,salt_pepper,0.4,accuracy,0.003180000000000005,0.06591624989333053,-0.04391999999999998,0.05839999999999999
BBB_minus_HHB,BBB,HHB,salt_pepper,0.4,macro_f1,0.01975540006325909,0.10128111991602501,-0.0519095214921926,0.11006883957153124
BBB_minus_HHB,BBB,HHB,salt_pepper,0.4,classification_ce,-1.052453374862671,1.5391757627871956,-2.3662031650543214,0.06454038619995117
BBB_minus_HHB,BBB,HHB,salt_pepper,0.4,system_reconstruction_mse,-0.01536291279695472,0.0041999389127254615,-0.018474483432380517,-0.011910791028081158
BBB_minus_HHB,BBB,HHB,salt_pepper,0.4,standardized_reconstruction_mse,-0.02212238168366102,0.007906135056188169,-0.02914739736751635,-0.017397008003701978
BBB_minus_HHB,BBB,HHB,salt_pepper,0.4,representation_cosine,0.006542658805847168,0.018645524413954083,-0.007338321208953858,0.02115112543106079
BBB_minus_HHB,BBB,HHB,salt_pepper,0.4,prediction_js_divergence,-0.01967782974243164,0.05817165976973956,-0.06945517659187317,0.02175886034965515
BBB_minus_HHB,BBB,HHB,salt_pepper,0.4,accuracy_absolute_degradation,-0.007199999999999962,0.06633434253838655,-0.06127999999999996,0.040100000000000025
BBB_minus_HHB,BBB,HHB,salt_pepper,0.4,accuracy_relative_degradation,-0.005013401029918985,0.07203540652376993,-0.06490452669285433,0.046407523129632346
BBB_minus_HHB,BBB,HHB,salt_pepper,0.4,macro_f1_absolute_degradation,-0.023881738754308924,0.10098147370505593,-0.11333894820331825,0.04797876801561485
BBB_minus_HHB,BBB,HHB,salt_pepper,0.4,system_reconstruction_mse_increase,-0.01391696702095927,0.004128062399191887,-0.016928770980153756,-0.010496552989093633
BBB_minus_HHB,BBB,HHB,salt_pepper,0.4,standardized_reconstruction_mse_increase,-0.0207882037270799,0.00781775360871886,-0.027676796620670636,-0.015963284458140947
