sweep,method,metric,baseline_case,baseline_value,minimum,maximum,sensitivity,layer,noise_type,rule
architecture,HBB,alignment,balanced,0.3679905119718899,0.27967926040668994,0.7960968098131682,1.4033447401614612,enc1,,hebbian_raw
architecture,HBB,norm_ratio,balanced,90.93345682411692,35.083581652755996,158.35916452942985,1.3556680586234786,enc1,,hebbian_raw
architecture,HBB,alpha_star,balanced,0.004141543933313947,0.0018940460000459625,0.13835586910881506,32.949505129751614,enc1,,hebbian_raw
architecture,HBB,scale_matched_bias,balanced,0.9213713643702464,0.4951379145637166,0.9579429608928273,0.5023002279270247,enc1,,hebbian_raw
architecture,HBB,update_snr_linear,balanced,459.96452632063085,459.96452632063085,632.5207915651415,0.3751512461728955,enc1,,hebbian_raw
architecture,HBB,matched_bp_snr_linear,balanced,1.4489482500719357,1.4489482500719357,9.21560640677404,5.360203966091372,enc1,,hebbian_raw
architecture,HBB,alignment,balanced,1.0,1.0,1.0,0.0,enc2,,bp_raw
architecture,HBB,norm_ratio,balanced,1.0,1.0,1.0,0.0,enc2,,bp_raw
architecture,HBB,alpha_star,balanced,1.0,1.0,1.0,0.0,enc2,,bp_raw
architecture,HBB,scale_matched_bias,balanced,0.0,0.0,0.0,0.0,enc2,,bp_raw
architecture,HBB,update_snr_linear,balanced,6.368264004861709,3.20111133901099,7.1258204236737175,0.6162918311278991,enc2,,bp_raw
architecture,HBB,matched_bp_snr_linear,balanced,6.368264004861709,3.20111133901099,7.1258204236737175,0.6162918311278991,enc2,,bp_raw
architecture,HBB,alignment,balanced,1.0,1.0,1.0,0.0,enc3,,bp_raw
architecture,HBB,norm_ratio,balanced,1.0,1.0,1.0,0.0,enc3,,bp_raw
architecture,HBB,alpha_star,balanced,1.0,1.0,1.0,0.0,enc3,,bp_raw
architecture,HBB,scale_matched_bias,balanced,0.0,0.0,0.0,0.0,enc3,,bp_raw
architecture,HBB,update_snr_linear,balanced,5.146659604481828,2.309912059898343,6.158250984718562,0.7477352730824184,enc3,,bp_raw
architecture,HBB,matched_bp_snr_linear,balanced,5.146659604481828,2.309912059898343,6.158250984718562,0.7477352730824184,enc3,,bp_raw
architecture,HHB,alignment,balanced,0.368008968796854,0.279680516205764,0.7961097731002559,1.403306170992166,enc1,,hebbian_effective
architecture,HHB,norm_ratio,balanced,0.045466787561505226,0.017541869932313804,0.07917983921922016,1.355670206569353,enc1,,hebbian_effective
architecture,HHB,alpha_star,balanced,8.2832925313338,3.7878465473791487,276.64171631780846,32.940267259456625,enc1,,hebbian_effective
architecture,HHB,scale_matched_bias,balanced,0.9213720664684695,0.49489289736138103,0.9579412804939078,0.5025639478162651,enc1,,hebbian_effective
architecture,HHB,update_snr_linear,balanced,453.0917662156218,453.0917662156218,549.0510712878232,0.2117877927327753,enc1,,hebbian_effective
architecture,HHB,matched_bp_snr_linear,balanced,1.4489482500719357,1.4489482500719357,9.21560640677404,5.360203966091372,enc1,,hebbian_effective
architecture,HHB,alignment,balanced,0.3679905119718899,0.27967926040668994,0.7960968098131682,1.4033447401614612,enc1,,hebbian_raw
architecture,HHB,norm_ratio,balanced,90.93345682411692,35.083581652755996,158.35916452942985,1.3556680586234786,enc1,,hebbian_raw
architecture,HHB,alpha_star,balanced,0.004141543933313947,0.0018940460000459625,0.13835586910881506,32.949505129751614,enc1,,hebbian_raw
architecture,HHB,scale_matched_bias,balanced,0.9213713643702464,0.4951379145637166,0.9579429608928273,0.5023002279270247,enc1,,hebbian_raw
architecture,HHB,update_snr_linear,balanced,459.96452632063085,459.96452632063085,632.5207915651415,0.3751512461728955,enc1,,hebbian_raw
architecture,HHB,matched_bp_snr_linear,balanced,1.4489482500719357,1.4489482500719357,9.21560640677404,5.360203966091372,enc1,,hebbian_raw
architecture,HHB,alignment,balanced,0.0356259011114371,0.02058866447146138,0.344341433506111,9.087567161118814,enc2,,hebbian_effective
architecture,HHB,norm_ratio,balanced,0.002242040328236028,0.002242040328236028,0.03722443463875901,15.60292821424991,enc2,,hebbian_effective
architecture,HHB,alpha_star,balanced,14.563299517331922,2.4622064377638773,43.430096380406255,2.8130912156193237,enc2,,hebbian_effective
architecture,HHB,scale_matched_bias,balanced,0.998687049986666,0.8934794761320533,0.9994399424990175,0.10609977006137493,enc2,,hebbian_effective
architecture,HHB,update_snr_linear,balanced,0.01806393224828931,0.01806393224828931,174.85932740780325,9679.025644177433,enc2,,hebbian_effective
architecture,HHB,matched_bp_snr_linear,balanced,0.8872811065814439,0.8872811065814439,1.4542124178889355,0.638953435502702,enc2,,hebbian_effective
architecture,HHB,alignment,balanced,0.0363428992533642,0.02057804380946844,0.3443385146296086,8.908493198468797,enc2,,hebbian_raw
architecture,HHB,norm_ratio,balanced,4.483744743227666,4.483744743227666,74.44888787759605,15.604176227924098,enc2,,hebbian_raw
architecture,HHB,alpha_star,balanced,0.007530789724061819,0.0012193925820503126,0.021733319638814856,2.7240074156493788,enc2,,hebbian_raw
architecture,HHB,scale_matched_bias,balanced,0.9986569993879296,0.8934677432199791,0.9994365255328445,0.10611128983996186,enc2,,hebbian_raw
architecture,HHB,update_snr_linear,balanced,0.018063520445803376,0.018063520445803376,179.64649960194657,9944.265106599907,enc2,,hebbian_raw
architecture,HHB,matched_bp_snr_linear,balanced,0.8872811065814439,0.8872811065814439,1.4542124178889355,0.638953435502702,enc2,,hebbian_raw
architecture,HHB,alignment,balanced,1.0,1.0,1.0,0.0,enc3,,bp_raw
architecture,HHB,norm_ratio,balanced,1.0,1.0,1.0,0.0,enc3,,bp_raw
architecture,HHB,alpha_star,balanced,1.0,1.0,1.0,0.0,enc3,,bp_raw
architecture,HHB,scale_matched_bias,balanced,0.0,0.0,0.0,0.0,enc3,,bp_raw
architecture,HHB,update_snr_linear,balanced,8.522779702007862,2.3602490852927187,10.573256786126379,0.9636536421207524,enc3,,bp_raw
architecture,HHB,matched_bp_snr_linear,balanced,8.522779702007862,2.3602490852927187,10.573256786126379,0.9636536421207524,enc3,,bp_raw
architecture,HHH,alignment,balanced,0.368008968796854,0.279680516205764,0.7961097731002559,1.403306170992166,enc1,,hebbian_effective
architecture,HHH,norm_ratio,balanced,0.045466787561505226,0.017541869932313804,0.07917983921922016,1.355670206569353,enc1,,hebbian_effective
architecture,HHH,alpha_star,balanced,8.2832925313338,3.7878465473791487,276.64171631780846,32.940267259456625,enc1,,hebbian_effective
architecture,HHH,scale_matched_bias,balanced,0.9213720664684695,0.49489289736138103,0.9579412804939078,0.5025639478162651,enc1,,hebbian_effective
architecture,HHH,update_snr_linear,balanced,453.0917662156218,453.0917662156218,549.0510712878232,0.2117877927327753,enc1,,hebbian_effective
architecture,HHH,matched_bp_snr_linear,balanced,1.4489482500719357,1.4489482500719357,9.21560640677404,5.360203966091372,enc1,,hebbian_effective
architecture,HHH,alignment,balanced,0.3679905119718899,0.27967926040668994,0.7960968098131682,1.4033447401614612,enc1,,hebbian_raw
architecture,HHH,norm_ratio,balanced,90.93345682411692,35.083581652755996,158.35916452942985,1.3556680586234786,enc1,,hebbian_raw
architecture,HHH,alpha_star,balanced,0.004141543933313947,0.0018940460000459625,0.13835586910881506,32.949505129751614,enc1,,hebbian_raw
architecture,HHH,scale_matched_bias,balanced,0.9213713643702464,0.4951379145637166,0.9579429608928273,0.5023002279270247,enc1,,hebbian_raw
architecture,HHH,update_snr_linear,balanced,459.96452632063085,459.96452632063085,632.5207915651415,0.3751512461728955,enc1,,hebbian_raw
architecture,HHH,matched_bp_snr_linear,balanced,1.4489482500719357,1.4489482500719357,9.21560640677404,5.360203966091372,enc1,,hebbian_raw
architecture,HHH,alignment,balanced,0.0356259011114371,0.02058866447146138,0.344341433506111,9.087567161118814,enc2,,hebbian_effective
architecture,HHH,norm_ratio,balanced,0.002242040328236028,0.002242040328236028,0.03722443463875901,15.60292821424991,enc2,,hebbian_effective
architecture,HHH,alpha_star,balanced,14.563299517331922,2.4622064377638773,43.430096380406255,2.8130912156193237,enc2,,hebbian_effective
architecture,HHH,scale_matched_bias,balanced,0.998687049986666,0.8934794761320533,0.9994399424990175,0.10609977006137493,enc2,,hebbian_effective
architecture,HHH,update_snr_linear,balanced,0.01806393224828931,0.01806393224828931,174.85932740780325,9679.025644177433,enc2,,hebbian_effective
architecture,HHH,matched_bp_snr_linear,balanced,0.8872811065814439,0.8872811065814439,1.4542124178889355,0.638953435502702,enc2,,hebbian_effective
architecture,HHH,alignment,balanced,0.0363428992533642,0.02057804380946844,0.3443385146296086,8.908493198468797,enc2,,hebbian_raw
architecture,HHH,norm_ratio,balanced,4.483744743227666,4.483744743227666,74.44888787759605,15.604176227924098,enc2,,hebbian_raw
architecture,HHH,alpha_star,balanced,0.007530789724061819,0.0012193925820503126,0.021733319638814856,2.7240074156493788,enc2,,hebbian_raw
architecture,HHH,scale_matched_bias,balanced,0.9986569993879296,0.8934677432199791,0.9994365255328445,0.10611128983996186,enc2,,hebbian_raw
architecture,HHH,update_snr_linear,balanced,0.018063520445803376,0.018063520445803376,179.64649960194657,9944.265106599907,enc2,,hebbian_raw
architecture,HHH,matched_bp_snr_linear,balanced,0.8872811065814439,0.8872811065814439,1.4542124178889355,0.638953435502702,enc2,,hebbian_raw
architecture,HHH,alignment,balanced,4.5907426600572196e-05,-0.0001456631479174652,6.395320882563088e-05,4.566066270733135,enc3,,hebbian_effective
architecture,HHH,norm_ratio,balanced,0.5687118577582264,0.0926385169979708,4.856594142487327,8.376747487312382,enc3,,hebbian_effective
architecture,HHH,alpha_star,balanced,0.000146210455023356,-0.10071287572060492,0.000146210455023356,689.821295403913,enc3,,hebbian_effective
architecture,HHH,scale_matched_bias,balanced,0.9999999685537009,0.9999996216694322,0.9999999685537009,3.4688427955059085e-07,enc3,,hebbian_effective
architecture,HHH,update_snr_linear,balanced,1.2933289955107004,0.13572198766813443,13.217316724629338,10.114669030354124,enc3,,hebbian_effective
architecture,HHH,matched_bp_snr_linear,balanced,3.5005385495500816,1.231422369511435,3.7816485516449037,0.7285239531101625,enc3,,hebbian_effective
architecture,HHH,alignment,balanced,-8.250900635166726e-05,-0.00014966137737474554,2.7574511764070836e-05,2.148079280403983,enc3,,hebbian_raw
architecture,HHH,norm_ratio,balanced,1138.3326435640477,185.2847856814323,10197.503234679985,8.795512019800224,enc3,,hebbian_raw
architecture,HHH,alpha_star,balanced,-1.6536644685081313e-08,-4.9294615159108134e-05,1.6386583874254048e-08,2981.742725883213,enc3,,hebbian_raw
architecture,HHH,scale_matched_bias,balanced,0.999999876328056,0.9999979525224993,0.999999876328056,1.923805794555061e-06,enc3,,hebbian_raw
architecture,HHH,update_snr_linear,balanced,1.2918032138889737,0.13566281864256877,12.528004204646658,9.593056630264412,enc3,,hebbian_raw
architecture,HHH,matched_bp_snr_linear,balanced,3.5005385495500816,1.231422369511435,3.7816485516449037,0.7285239531101625,enc3,,hebbian_raw
