sweep,case,seed,method_id,method,noise_type,severity,accuracy,macro_f1,classification_ce,system_reconstruction_mse,standardized_reconstruction_mse,representation_cosine,prediction_js_divergence,num_samples,num_pixels,sample_ids_sha256,accuracy_absolute_degradation,accuracy_relative_degradation,macro_f1_absolute_degradation,system_reconstruction_mse_increase,standardized_reconstruction_mse_increase
dimension,L64,2,full_hebbian,HHH,gaussian,0.4,0.5236,0.4848922470431374,2.415823459625244,0.07318060366572166,0.0727028533701994,0.9997760057449341,0.2399684339761734,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.3628,0.40929602888086647,0.4000574408239409,0.05293038713494125,0.05231608348768585
dimension,L64,2,full_hebbian,HHH,salt_pepper,0.4,0.3748,0.33342213951063293,3.9821739196777344,0.10082748889533841,0.10161938325531629,0.9996520280838013,0.3529617488384247,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5115999999999999,0.5771660649819494,0.5515275483564454,0.080577272364558,0.08123261337280274
dimension,L64,2,full_hebbian,HHH,pixel_masking,0.4,0.795,0.7906997673078863,0.6271711587905884,0.04063589799452801,0.04063527179640167,0.9999436736106873,0.070426344871521,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.09139999999999993,0.10311371841155227,0.09424992055919201,0.02038568146374761,0.020248501913888117
dimension,L64,2,hybrid_hhb,HHB,gaussian,0.4,0.5318,0.4884244281374085,1.7185600996017456,0.054048222101951135,0.053026651654924664,0.9121642708778381,0.24549303948879242,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.3877999999999999,0.4217050891692039,0.42992840017804757,0.04970408814829223,0.048777675295849234
dimension,L64,2,hybrid_hhb,HHB,salt_pepper,0.4,0.343,0.2971328788025617,3.5679116249084473,0.07980090608402174,0.07907672082550672,0.8813202977180481,0.38484451174736023,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5766,0.6270117442366246,0.6212199495128944,0.07545677213036284,0.0748277444664313
dimension,L64,2,hybrid_hhb,HHB,pixel_masking,0.4,0.8409,0.8409047828094893,0.495284765958786,0.031442039618200184,0.03358762244399713,0.9734082221984863,0.05966649949550629,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.07869999999999999,0.0855806872553284,0.07744804550596673,0.02709790566454128,0.029338646084921698
dimension,L64,2,hybrid_hbb,HBB,gaussian,0.4,0.685,0.6895234018356037,0.9045093655586243,0.033020889644233546,0.032454866747953455,0.9275030493736267,0.14742031693458557,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.22939999999999994,0.2508748906386701,0.2237777221635069,0.030216094596531923,0.02971450520437591
dimension,L64,2,hybrid_hbb,HBB,salt_pepper,0.4,0.2851,0.24200724084564834,4.257847785949707,0.06146507221922583,0.06306922483638841,0.8826357126235962,0.41478782892227173,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.6293,0.6882108486439195,0.6712938831534623,0.05866027717152421,0.06032886329281086
dimension,L64,2,hybrid_hbb,HBB,pixel_masking,0.4,0.8485,0.8473602076297801,0.4748764634132385,0.02996307997800866,0.03392464652548031,0.9695066213607788,0.04934009537100792,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.06589999999999996,0.0720691163604549,0.06594091636933042,0.027158284930307038,0.031184284981902764
dimension,L64,3,full_bp,BBB,gaussian,0.4,0.6445,0.6394927179831285,1.0241528749465942,0.032124748416822786,0.03190117195674351,0.9259676933288574,0.17212924361228943,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.26760000000000006,0.2933888827979389,0.2713100003825254,0.02925215649507484,0.02895713549414459
dimension,L64,3,full_bp,BBB,salt_pepper,0.4,0.2756,0.2142479207980091,4.328769207000732,0.06368528087382413,0.0634918536205681,0.8780771493911743,0.42115992307662964,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.6365000000000001,0.6978401491064576,0.6965547975676447,0.060812688952076185,0.06054781715796918
dimension,L64,3,full_bp,BBB,pixel_masking,0.4,0.837,0.8356187078651042,0.5011119246482849,0.029549468332407427,0.03384697670450016,0.9712891578674316,0.055009692907333374,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.07510000000000006,0.0823374629974784,0.07518401050054968,0.02667687641065948,0.030902940241901242
dimension,L64,3,full_hebbian,HHH,gaussian,0.4,0.376,0.34570833837103443,3.5285391807556152,0.06797167988991251,0.06298789583322953,0.9997772574424744,0.3424321115016937,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.513,0.5770528683914511,0.5418598584739293,0.048329389813481546,0.04336390276928337
dimension,L64,3,full_hebbian,HHH,salt_pepper,0.4,0.2974,0.2654489645511209,4.625582218170166,0.09376399338391363,0.08698889188182597,0.9996852278709412,0.40208378434181213,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5916,0.6654668166479191,0.6221192322938428,0.07412170330748266,0.06736489881787981
dimension,L64,3,full_hebbian,HHH,pixel_masking,0.4,0.7919,0.7906045847534606,0.6345892548561096,0.0390243542496039,0.04139650567502392,0.9999455809593201,0.07356034964323044,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.09709999999999996,0.10922384701912256,0.09696361209150306,0.019382064173172935,0.02177251261107776
dimension,L64,3,hybrid_hhb,HHB,gaussian,0.4,0.4388,0.41734077517388535,2.1802878379821777,0.047427151247919824,0.05354342914503448,0.9149738550186157,0.2998855710029602,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.4852,0.5251082251082251,0.5056084735012245,0.04300991870675768,0.049264276849007124
dimension,L64,3,hybrid_hhb,HHB,salt_pepper,0.4,0.287,0.24394890893262425,4.496424198150635,0.07287967368923888,0.08077165707957988,0.8814274668693542,0.42169615626335144,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.637,0.6893939393939393,0.6790003397424856,0.06846244114807674,0.07649250478355252
dimension,L64,3,hybrid_hhb,HHB,pixel_masking,0.4,0.8183,0.8150974228339025,0.5363538861274719,0.03215681293643251,0.032101175771440775,0.9736371040344238,0.06870102882385254,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.10570000000000002,0.11439393939393941,0.10785182584120734,0.02773958039527037,0.027822023475413418
dimension,L64,3,hybrid_hbb,HBB,gaussian,0.4,0.7128,0.7096890489198501,0.8548242449760437,0.03264956083492357,0.03262097930129693,0.9304154515266418,0.13930223882198334,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.20510000000000006,0.2234448196971348,0.2068100353515543,0.0296871429479852,0.02967734011144054
dimension,L64,3,hybrid_hbb,HBB,salt_pepper,0.4,0.3942,0.35999176858527937,2.722686767578125,0.06060150797318439,0.06231643062513702,0.8944199085235596,0.3332003951072693,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5237,0.5705414533173548,0.556507315686125,0.05763909008624603,0.059372791435280625
dimension,L64,3,hybrid_hbb,HBB,pixel_masking,0.4,0.8604,0.8583162789862122,0.44696035981178284,0.030356448909214566,0.03161397558718312,0.972266435623169,0.045580748468637466,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.057499999999999996,0.06264298943240003,0.05818280528519215,0.027394031022276197,0.028670336397326725
dimension,L64,4,full_bp,BBB,gaussian,0.4,0.5742,0.53614924362039,1.298333764076233,0.03625949294031883,0.035241923433420606,0.9331942200660706,0.21068266034126282,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.34229999999999994,0.3734860883797053,0.37879635000197587,0.032227873671298125,0.031133076481916464
dimension,L64,4,full_bp,BBB,salt_pepper,0.4,0.4558,0.4304538417286615,1.7896146774291992,0.06076848114947883,0.060014046524982066,0.8920503854751587,0.2824263274669647,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.4607,0.5026732133115112,0.4844917518937043,0.05673686188045813,0.05590519957347792
dimension,L64,4,full_bp,BBB,pixel_masking,0.4,0.828,0.8280063192054328,0.5070063471794128,0.02659838884703967,0.028365372062216,0.9782586097717285,0.05785230174660683,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.08850000000000002,0.0965630114566285,0.08693927441693305,0.022566769578018966,0.024256525110711857
dimension,L64,4,full_hebbian,HHH,gaussian,0.4,0.3866,0.3081698377056639,3.1696937084198,0.06574506371945751,0.06604736005822007,0.9996779561042786,0.33872371912002563,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5041,0.5659593578084652,0.5811997578498669,0.04833337161200388,0.047993326685379964
dimension,L64,4,full_hebbian,HHH,salt_pepper,0.4,0.2948,0.20747195595393025,5.025668144226074,0.09264689497655752,0.09289748581866829,0.9995218515396118,0.4141272008419037,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5959000000000001,0.6690243628606715,0.6818976396016005,0.07523520286910389,0.07484345244582818
dimension,L64,4,full_hebbian,HHH,pixel_masking,0.4,0.8042,0.8005665866842305,0.6241458058357239,0.040100401146557864,0.04007347766720519,0.9999297857284546,0.06953583657741547,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.08650000000000002,0.09711462894352758,0.08880300887130022,0.022688709039104225,0.022019444294365087
dimension,L64,4,hybrid_hhb,HHB,gaussian,0.4,0.4499,0.359696024369635,2.6068320274353027,0.05192004360276826,0.056251260064572706,0.9173446297645569,0.3060491681098938,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.47079999999999994,0.5113500597371564,0.5596857765192018,0.0469588485941595,0.05119743679786215
dimension,L64,4,hybrid_hhb,HHB,salt_pepper,0.4,0.3498,0.26170084243801944,5.040139675140381,0.07377908072958188,0.08027337577197016,0.8820167779922485,0.3927049934864044,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5709,0.6200716845878136,0.6576809584508174,0.06881788572097312,0.07521955250525961
dimension,L64,4,hybrid_hhb,HHB,pixel_masking,0.4,0.8352,0.8335330412536257,0.504310131072998,0.03372957987493398,0.03252559534189652,0.9732075333595276,0.05821160972118378,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.08549999999999991,0.09286412512218954,0.0858487596352111,0.02876838486632522,0.027471772075185967
dimension,L64,4,hybrid_hbb,HBB,gaussian,0.4,0.695,0.6891555584213711,0.9023001790046692,0.03146699926804523,0.03052029815985232,0.9375082850456238,0.14765489101409912,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.2228,0.2427544127260841,0.2273250883278255,0.02734242925206009,0.026215159308180518
dimension,L64,4,hybrid_hbb,HBB,salt_pepper,0.4,0.5386,0.5383146138972592,1.410965919494629,0.057241198169941804,0.05622949951327577,0.8995704054832458,0.23549871146678925,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.3792,0.4131619089126171,0.3781660328519374,0.053116628153956666,0.05192436066160397
dimension,L64,4,hybrid_hbb,HBB,pixel_masking,0.4,0.833,0.8338183104795596,0.5055966973304749,0.03191085306284379,0.03218816065496328,0.9763503670692444,0.05906219407916069,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.08479999999999999,0.0923948572673785,0.08266233626963704,0.02778628304685865,0.027883021803291476
architecture,balanced,0,full_bp,BBB,gaussian,0.4,0.5814,0.5665112795736038,1.242324948310852,0.030907161681506097,0.03103987141434027,0.9369511604309082,0.20751860737800598,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.3346,0.36528384279475984,0.34808474735831496,0.027763983174246182,0.027887281941880983
architecture,balanced,0,full_bp,BBB,salt_pepper,0.4,0.3588,0.3022887725575174,3.2174532413482666,0.059248891838229435,0.06017351892432388,0.8951979279518127,0.35807549953460693,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5572,0.608296943231441,0.6123072543744014,0.056105713330969524,0.05702092945186459
architecture,balanced,0,full_bp,BBB,pixel_masking,0.4,0.8635,0.8614688941608863,0.43624013662338257,0.029926420211791992,0.030403089647876972,0.9738222360610962,0.04203512892127037,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.05249999999999999,0.05731441048034933,0.053127132771032426,0.026783241704532078,0.027250500175417684
architecture,balanced,0,full_hebbian,HHH,gaussian,0.4,0.3127,0.26006371027921454,3.814615249633789,0.06925770571183185,0.06779648318388024,0.9997843503952026,0.3898579180240631,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5851000000000001,0.6517041657384719,0.6362799783771755,0.05067036635924358,0.049012795335419315
architecture,balanced,0,full_hebbian,HHH,salt_pepper,0.4,0.2338,0.15837153667259582,6.419345855712891,0.09993040516133211,0.09967058558561365,0.9996634721755981,0.4680311381816864,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.664,0.7395856538204499,0.7379721519837943,0.08134306580874384,0.08088689773715273
architecture,balanced,0,full_hebbian,HHH,pixel_masking,0.4,0.8135,0.8103858900364751,0.6058929562568665,0.039398519103381095,0.04006456114710594,0.999940812587738,0.07060135900974274,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.08430000000000004,0.09389619068834934,0.08595779861991504,0.02081117975079283,0.02128087329864502
architecture,balanced,0,hybrid_hhb,HHB,gaussian,0.4,0.5789,0.5473151191367611,1.3387600183486938,0.05502293902027364,0.05886392668120715,0.9152464866638184,0.2059047818183899,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.3398,0.36987046914117777,0.37002749181207384,0.05041440336996195,0.05439033410111252
architecture,balanced,0,hybrid_hhb,HHB,salt_pepper,0.4,0.4115,0.33285187139522987,3.2076287269592285,0.0780515602968177,0.08122942612317144,0.8846293687820435,0.3347340226173401,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5072,0.5520844671818874,0.5844907395536051,0.07344302464650601,0.07675583354307682
architecture,balanced,0,hybrid_hhb,HHB,pixel_masking,0.4,0.8243,0.8235669548634604,0.5183769464492798,0.033294939562739156,0.03206472829312694,0.9751230478286743,0.06255770474672318,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.09439999999999993,0.10275389136823765,0.09377565608537453,0.028686403912427473,0.02759113571303231
architecture,balanced,0,hybrid_hbb,HBB,gaussian,0.4,0.6357,0.6408025046432556,1.016125202178955,0.03106581072515371,0.030785256623248665,0.9418472647666931,0.17006203532218933,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.27859999999999996,0.30471398884392425,0.27219392046091495,0.027725166256573737,0.027403268787812213
architecture,balanced,0,hybrid_hbb,HBB,salt_pepper,0.4,0.4248,0.38539101595241315,2.677546977996826,0.057642274366106305,0.058270158300594406,0.9047964811325073,0.3111027479171753,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.4895,0.5353822596521929,0.5276054091517575,0.054301629897526335,0.054888170465157954
architecture,balanced,0,hybrid_hbb,HBB,pixel_masking,0.4,0.8478,0.8453574710798624,0.479493111371994,0.030112345722743444,0.031823765828658125,0.9734832048416138,0.04949585348367691,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.0665,0.07273323854314777,0.0676389540243082,0.02677170125416347,0.028441777993221673
architecture,balanced,1,full_bp,BBB,gaussian,0.4,0.6669,0.649095060311847,0.9613147377967834,0.033902529665888574,0.033366419153797386,0.9329267740249634,0.1613691747188568,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.249,0.2718637405830331,0.26567283368776473,0.03078084945776025,0.03014485624323086
architecture,balanced,1,full_bp,BBB,salt_pepper,0.4,0.3992,0.3734757567625416,2.231196403503418,0.05840900458511041,0.057743832537592674,0.8965407013893127,0.32392409443855286,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5167,0.5641445572660772,0.5412921372370703,0.05528732437698208,0.05452226962702615
architecture,balanced,1,full_bp,BBB,pixel_masking,0.4,0.8512,0.8491239563588368,0.46714264154434204,0.028219545843163316,0.028462052633324447,0.9742698073387146,0.046280547976493835,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.06470000000000009,0.0706408996615352,0.06564393764077503,0.02509786563503499,0.02524048972275792
architecture,balanced,1,full_hebbian,HHH,gaussian,0.4,0.2962,0.23445182409760212,5.397826194763184,0.08135372247501295,0.08086541701336296,0.999626874923706,0.42089515924453735,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.6103999999999999,0.6732848003529671,0.670964968341943,0.06474514578605184,0.06426972565553626
architecture,balanced,1,full_hebbian,HHH,salt_pepper,0.4,0.2228,0.1579277400157475,7.413943767547607,0.11213117417316047,0.11136739185878208,0.9994563460350037,0.4845382869243622,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.6838,0.7542466357820428,0.7474890524237976,0.09552259748419936,0.09477170050095537
architecture,balanced,1,full_hebbian,HHH,pixel_masking,0.4,0.8069,0.80556362082867,0.5892175436019897,0.03944500795481156,0.03850544336669299,0.9999375939369202,0.07178482413291931,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.09970000000000001,0.10997132142069271,0.09985317161087515,0.022836431265850454,0.021909752008866287
architecture,balanced,1,hybrid_hhb,HHB,gaussian,0.4,0.459,0.43582681668455886,2.807598829269409,0.052331351556583326,0.06895376079325773,0.8917701244354248,0.2975982129573822,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.4573,0.49907235621521334,0.4792364146576587,0.04742720856763879,0.06416656961830294
architecture,balanced,1,hybrid_hhb,HHB,salt_pepper,0.4,0.3738,0.29882745793909915,4.320461750030518,0.07525573060171944,0.09354425793083347,0.8636949062347412,0.36616361141204834,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5425,0.5920550038197097,0.6162357734031184,0.07035158761277491,0.08875706675587869
architecture,balanced,1,hybrid_hhb,HHB,pixel_masking,0.4,0.8167,0.8161773050480386,0.5540758967399597,0.03559675661982322,0.034147807031748245,0.9731719493865967,0.0698615163564682,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.09960000000000002,0.10869802466441124,0.09888592629417892,0.03069261363087868,0.029360615856793462
architecture,balanced,1,hybrid_hbb,HBB,gaussian,0.4,0.6473,0.6430740071295883,1.0102914571762085,0.03338767957103496,0.03372037106728067,0.9335256814956665,0.1708202362060547,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.2702,0.29449591280653953,0.2734012929271783,0.03027011023686857,0.03053083524606666
architecture,balanced,1,hybrid_hbb,HBB,salt_pepper,0.4,0.3651,0.29758710419145995,3.503396511077881,0.059916501718637896,0.06160659215498944,0.8977751731872559,0.3599696159362793,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5524,0.6020708446866485,0.6188881958653066,0.05679893238447151,0.058417056333775426
architecture,balanced,1,hybrid_hbb,HBB,pixel_masking,0.4,0.8479,0.8481846582526099,0.4782562553882599,0.03195172896093252,0.03438887706678741,0.9723455905914307,0.04989513382315636,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.0696,0.075858310626703,0.06829064180415667,0.02883415962676613,0.031199341245573393
architecture,balanced,2,full_bp,BBB,gaussian,0.4,0.5002,0.4549468490483816,1.6903369426727295,0.034630698316924426,0.03553817883705606,0.9112914800643921,0.2616150975227356,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.4185,0.45553499510177425,0.46239894474727433,0.03179425696037254,0.03279336874022776
architecture,balanced,2,full_bp,BBB,salt_pepper,0.4,0.2916,0.2127726679771002,3.8032655715942383,0.06084072896996323,0.06286027770528987,0.8639359474182129,0.41616830229759216,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.6271,0.6825949711548928,0.7045731258185557,0.058004287613411344,0.06011546760846157
architecture,balanced,2,full_bp,BBB,pixel_masking,0.4,0.8466,0.8432297390601026,0.47430258989334106,0.02575222242705676,0.027981052149558552,0.971393346786499,0.050053343176841736,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.07209999999999994,0.07848046152171541,0.07411605473555338,0.02291578107050487,0.025236242052730246
architecture,balanced,2,full_hebbian,HHH,gaussian,0.4,0.5236,0.4848922470431374,2.415823459625244,0.07318060366572166,0.0727028533701994,0.9997760057449341,0.2399684339761734,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.3628,0.40929602888086647,0.4000574408239409,0.05293038713494125,0.05231608348768585
architecture,balanced,2,full_hebbian,HHH,salt_pepper,0.4,0.3748,0.33342213951063293,3.9821739196777344,0.10082748889533841,0.10161938325531629,0.9996520280838013,0.3529617488384247,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5115999999999999,0.5771660649819494,0.5515275483564454,0.080577272364558,0.08123261337280274
architecture,balanced,2,full_hebbian,HHH,pixel_masking,0.4,0.795,0.7906997673078863,0.6271711587905884,0.04063589799452801,0.04063527179640167,0.9999436736106873,0.070426344871521,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.09139999999999993,0.10311371841155227,0.09424992055919201,0.02038568146374761,0.020248501913888117
architecture,balanced,2,hybrid_hhb,HHB,gaussian,0.4,0.5318,0.4884244281374085,1.7185600996017456,0.054048222101951135,0.053026651654924664,0.9121642708778381,0.24549303948879242,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.3877999999999999,0.4217050891692039,0.42992840017804757,0.04970408814829223,0.048777675295849234
architecture,balanced,2,hybrid_hhb,HHB,salt_pepper,0.4,0.343,0.2971328788025617,3.5679116249084473,0.07980090608402174,0.07907672082550672,0.8813202977180481,0.38484451174736023,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5766,0.6270117442366246,0.6212199495128944,0.07545677213036284,0.0748277444664313
architecture,balanced,2,hybrid_hhb,HHB,pixel_masking,0.4,0.8409,0.8409047828094893,0.495284765958786,0.031442039618200184,0.03358762244399713,0.9734082221984863,0.05966649949550629,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.07869999999999999,0.0855806872553284,0.07744804550596673,0.02709790566454128,0.029338646084921698
architecture,balanced,2,hybrid_hbb,HBB,gaussian,0.4,0.685,0.6895234018356037,0.9045093655586243,0.033020889644233546,0.032454866747953455,0.9275030493736267,0.14742031693458557,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.22939999999999994,0.2508748906386701,0.2237777221635069,0.030216094596531923,0.02971450520437591
architecture,balanced,2,hybrid_hbb,HBB,salt_pepper,0.4,0.2851,0.24200724084564834,4.257847785949707,0.06146507221922583,0.06306922483638841,0.8826357126235962,0.41478782892227173,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.6293,0.6882108486439195,0.6712938831534623,0.05866027717152421,0.06032886329281086
architecture,balanced,2,hybrid_hbb,HBB,pixel_masking,0.4,0.8485,0.8473602076297801,0.4748764634132385,0.02996307997800866,0.03392464652548031,0.9695066213607788,0.04934009537100792,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.06589999999999996,0.0720691163604549,0.06594091636933042,0.027158284930307038,0.031184284981902764
architecture,balanced,3,full_bp,BBB,gaussian,0.4,0.6445,0.6394927179831285,1.0241528749465942,0.032124748416822786,0.03190117195674351,0.9259676933288574,0.17212924361228943,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.26760000000000006,0.2933888827979389,0.2713100003825254,0.02925215649507484,0.02895713549414459
architecture,balanced,3,full_bp,BBB,salt_pepper,0.4,0.2756,0.2142479207980091,4.328769207000732,0.06368528087382413,0.0634918536205681,0.8780771493911743,0.42115992307662964,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.6365000000000001,0.6978401491064576,0.6965547975676447,0.060812688952076185,0.06054781715796918
architecture,balanced,3,full_bp,BBB,pixel_masking,0.4,0.837,0.8356187078651042,0.5011119246482849,0.029549468332407427,0.03384697670450016,0.9712891578674316,0.055009692907333374,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.07510000000000006,0.0823374629974784,0.07518401050054968,0.02667687641065948,0.030902940241901242
architecture,balanced,3,full_hebbian,HHH,gaussian,0.4,0.376,0.34570833837103443,3.5285391807556152,0.06797167988991251,0.06298789583322953,0.9997772574424744,0.3424321115016937,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.513,0.5770528683914511,0.5418598584739293,0.048329389813481546,0.04336390276928337
architecture,balanced,3,full_hebbian,HHH,salt_pepper,0.4,0.2974,0.2654489645511209,4.625582218170166,0.09376399338391363,0.08698889188182597,0.9996852278709412,0.40208378434181213,10000,7840000,4d596e7c4c4f2c1453e2cbc8dfc7889f58e71eb41800f7cc79393e316304fc2b,0.5916,0.6654668166479191,0.6221192322938428,0.07412170330748266,0.06736489881787981
