sweep,method,case,metric,value,baseline_case,baseline_value,absolute_change,relative_change,layer,noise_type,rule
dimension,HHH,L128,stable_rank,1.1726882926573663,L64,1.1726882926573663,0.0,0.0,h1,,
dimension,HHH,L16,winner_coverage_ratio,0.9,L64,0.9,0.0,0.0,h1,,
dimension,HHH,L32,winner_coverage_ratio,0.9,L64,0.9,0.0,0.0,h1,,
dimension,HHH,L64,winner_coverage_ratio,0.9,L64,0.9,0.0,0.0,h1,,
dimension,HHH,L128,winner_coverage_ratio,0.9,L64,0.9,0.0,0.0,h1,,
dimension,HHH,L16,winner_entropy,0.6196834921396143,L64,0.6196834921396143,0.0,0.0,h1,,
dimension,HHH,L32,winner_entropy,0.6196834921396143,L64,0.6196834921396143,0.0,0.0,h1,,
dimension,HHH,L64,winner_entropy,0.6196834921396143,L64,0.6196834921396143,0.0,0.0,h1,,
dimension,HHH,L128,winner_entropy,0.6196834921396143,L64,0.6196834921396143,0.0,0.0,h1,,
dimension,HHH,L16,max_winner_share,0.34213377109503873,L64,0.34213377109503873,0.0,0.0,h1,,
dimension,HHH,L32,max_winner_share,0.34213377109503873,L64,0.34213377109503873,0.0,0.0,h1,,
dimension,HHH,L64,max_winner_share,0.34213377109503873,L64,0.34213377109503873,0.0,0.0,h1,,
dimension,HHH,L128,max_winner_share,0.34213377109503873,L64,0.34213377109503873,0.0,0.0,h1,,
dimension,HHH,L16,linear_probe_cv_accuracy,0.8919,L64,0.8919,0.0,0.0,h1,,
dimension,HHH,L32,linear_probe_cv_accuracy,0.8919,L64,0.8919,0.0,0.0,h1,,
dimension,HHH,L64,linear_probe_cv_accuracy,0.8919,L64,0.8919,0.0,0.0,h1,,
dimension,HHH,L128,linear_probe_cv_accuracy,0.8919,L64,0.8919,0.0,0.0,h1,,
dimension,HHH,L16,knn_cv_accuracy,0.807,L64,0.807,0.0,0.0,h1,,
dimension,HHH,L32,knn_cv_accuracy,0.807,L64,0.807,0.0,0.0,h1,,
dimension,HHH,L64,knn_cv_accuracy,0.807,L64,0.807,0.0,0.0,h1,,
dimension,HHH,L128,knn_cv_accuracy,0.807,L64,0.807,0.0,0.0,h1,,
dimension,HHH,L16,between_within_scatter_ratio,0.1087670037049759,L64,0.1087670037049759,0.0,0.0,h1,,
dimension,HHH,L32,between_within_scatter_ratio,0.1087670037049759,L64,0.1087670037049759,0.0,0.0,h1,,
dimension,HHH,L64,between_within_scatter_ratio,0.1087670037049759,L64,0.1087670037049759,0.0,0.0,h1,,
dimension,HHH,L128,between_within_scatter_ratio,0.1087670037049759,L64,0.1087670037049759,0.0,0.0,h1,,
dimension,HHH,L16,silhouette_score,-0.032309748389203544,L64,-0.032309748389203544,0.0,0.0,h1,,
dimension,HHH,L32,silhouette_score,-0.032309748389203544,L64,-0.032309748389203544,0.0,0.0,h1,,
dimension,HHH,L64,silhouette_score,-0.032309748389203544,L64,-0.032309748389203544,0.0,0.0,h1,,
dimension,HHH,L128,silhouette_score,-0.032309748389203544,L64,-0.032309748389203544,0.0,0.0,h1,,
dimension,HHH,L16,effective_rank,1.0451430234971932,L64,1.0451430234971932,0.0,0.0,h2,,
dimension,HHH,L32,effective_rank,1.0451430234971932,L64,1.0451430234971932,0.0,0.0,h2,,
dimension,HHH,L64,effective_rank,1.0451430234971932,L64,1.0451430234971932,0.0,0.0,h2,,
dimension,HHH,L128,effective_rank,1.0451430234971932,L64,1.0451430234971932,0.0,0.0,h2,,
dimension,HHH,L16,stable_rank,1.0223699472966077,L64,1.0223699472966077,0.0,0.0,h2,,
dimension,HHH,L32,stable_rank,1.0223699472966077,L64,1.0223699472966077,0.0,0.0,h2,,
dimension,HHH,L64,stable_rank,1.0223699472966077,L64,1.0223699472966077,0.0,0.0,h2,,
dimension,HHH,L128,stable_rank,1.0223699472966077,L64,1.0223699472966077,0.0,0.0,h2,,
dimension,HHH,L16,winner_coverage_ratio,0.34375,L64,0.34375,0.0,0.0,h2,,
dimension,HHH,L32,winner_coverage_ratio,0.34375,L64,0.34375,0.0,0.0,h2,,
dimension,HHH,L64,winner_coverage_ratio,0.34375,L64,0.34375,0.0,0.0,h2,,
dimension,HHH,L128,winner_coverage_ratio,0.34375,L64,0.34375,0.0,0.0,h2,,
dimension,HHH,L16,winner_entropy,0.4228846285137669,L64,0.4228846285137669,0.0,0.0,h2,,
dimension,HHH,L32,winner_entropy,0.4228846285137669,L64,0.4228846285137669,0.0,0.0,h2,,
dimension,HHH,L64,winner_entropy,0.4228846285137669,L64,0.4228846285137669,0.0,0.0,h2,,
dimension,HHH,L128,winner_entropy,0.4228846285137669,L64,0.4228846285137669,0.0,0.0,h2,,
dimension,HHH,L16,max_winner_share,0.24969882335334942,L64,0.24969882335334942,0.0,0.0,h2,,
dimension,HHH,L32,max_winner_share,0.24969882335334942,L64,0.24969882335334942,0.0,0.0,h2,,
dimension,HHH,L64,max_winner_share,0.24969882335334942,L64,0.24969882335334942,0.0,0.0,h2,,
dimension,HHH,L128,max_winner_share,0.24969882335334942,L64,0.24969882335334942,0.0,0.0,h2,,
dimension,HHH,L16,linear_probe_cv_accuracy,0.9000999999999999,L64,0.9000999999999999,0.0,0.0,h2,,
dimension,HHH,L32,linear_probe_cv_accuracy,0.9000999999999999,L64,0.9000999999999999,0.0,0.0,h2,,
dimension,HHH,L64,linear_probe_cv_accuracy,0.9000999999999999,L64,0.9000999999999999,0.0,0.0,h2,,
dimension,HHH,L128,linear_probe_cv_accuracy,0.9000999999999999,L64,0.9000999999999999,0.0,0.0,h2,,
dimension,HHH,L16,knn_cv_accuracy,0.8524,L64,0.8524,0.0,0.0,h2,,
dimension,HHH,L32,knn_cv_accuracy,0.8524,L64,0.8524,0.0,0.0,h2,,
dimension,HHH,L64,knn_cv_accuracy,0.8524,L64,0.8524,0.0,0.0,h2,,
dimension,HHH,L128,knn_cv_accuracy,0.8524,L64,0.8524,0.0,0.0,h2,,
dimension,HHH,L16,between_within_scatter_ratio,0.11064869100343344,L64,0.11064869100343344,0.0,0.0,h2,,
dimension,HHH,L32,between_within_scatter_ratio,0.11064869100343344,L64,0.11064869100343344,0.0,0.0,h2,,
dimension,HHH,L64,between_within_scatter_ratio,0.11064869100343344,L64,0.11064869100343344,0.0,0.0,h2,,
dimension,HHH,L128,between_within_scatter_ratio,0.11064869100343344,L64,0.11064869100343344,0.0,0.0,h2,,
dimension,HHH,L16,silhouette_score,-0.040718942986231764,L64,-0.040718942986231764,0.0,0.0,h2,,
dimension,HHH,L32,silhouette_score,-0.040718942986231764,L64,-0.040718942986231764,0.0,0.0,h2,,
dimension,HHH,L64,silhouette_score,-0.040718942986231764,L64,-0.040718942986231764,0.0,0.0,h2,,
dimension,HHH,L128,silhouette_score,-0.040718942986231764,L64,-0.040718942986231764,0.0,0.0,h2,,
dimension,HHH,L16,effective_rank,1.0129289324295203,L64,1.0156637284425485,-0.0027347960130281734,-0.0026926195515705824,z,,
dimension,HHH,L32,effective_rank,1.0133949132646445,L64,1.0156637284425485,-0.0022688151779040044,-0.0022338251474046875,z,,
dimension,HHH,L64,effective_rank,1.0156637284425485,L64,1.0156637284425485,0.0,0.0,z,,
dimension,HHH,L128,effective_rank,1.017459227893663,L64,1.0156637284425485,0.0017954994511144573,0.0017678089714456635,z,,
dimension,HHH,L16,stable_rank,1.006447705394641,L64,1.0078044760494689,-0.0013567706548278657,-0.0013462637714658466,z,,
dimension,HHH,L32,stable_rank,1.0066779883519323,L64,1.0078044760494689,-0.0011264876975365379,-0.0011177641341217118,z,,
dimension,HHH,L64,stable_rank,1.0078044760494689,L64,1.0078044760494689,0.0,0.0,z,,
dimension,HHH,L128,stable_rank,1.008695555358234,L64,1.0078044760494689,0.0008910793087650859,0.0008841787568330489,z,,
dimension,HHH,L16,winner_coverage_ratio,0.125,L64,0.109375,0.015625,0.14285714285583673,z,,
dimension,HHH,L32,winner_coverage_ratio,0.125,L64,0.109375,0.015625,0.14285714285583673,z,,
dimension,HHH,L64,winner_coverage_ratio,0.109375,L64,0.109375,0.0,0.0,z,,
dimension,HHH,L128,winner_coverage_ratio,0.1015625,L64,0.109375,-0.0078125,-0.07142857142791836,z,,
dimension,HHH,L16,winner_entropy,0.25,L64,0.46789248700960073,-0.21789248700960073,-0.4656892193369715,z,,
dimension,HHH,L32,winner_entropy,0.39999999999999997,L64,0.46789248700960073,-0.06789248700960077,-0.14510275094043681,z,,
dimension,HHH,L64,winner_entropy,0.46789248700960073,L64,0.46789248700960073,0.0,0.0,z,,
dimension,HHH,L128,winner_entropy,0.5286342454487276,L64,0.46789248700960073,0.06074175843912688,0.12981990548130065,z,,
dimension,HHH,L16,max_winner_share,0.5,L64,0.14285714285714285,0.35714285714285715,2.4999999999825,z,,
dimension,HHH,L32,max_winner_share,0.25,L64,0.14285714285714285,0.10714285714285715,0.7499999999947501,z,,
dimension,HHH,L64,max_winner_share,0.14285714285714285,L64,0.14285714285714285,0.0,0.0,z,,
dimension,HHH,L128,max_winner_share,0.07692307692307693,L64,0.14285714285714285,-0.06593406593406592,-0.4615384615352307,z,,
dimension,HHH,L16,linear_probe_cv_accuracy,0.6195,L64,0.8459999999999999,-0.2264999999999998,-0.2677304964535841,z,,
dimension,HHH,L32,linear_probe_cv_accuracy,0.761,L64,0.8459999999999999,-0.08499999999999985,-0.10047281323865177,z,,
dimension,HHH,L64,linear_probe_cv_accuracy,0.8459999999999999,L64,0.8459999999999999,0.0,0.0,z,,
dimension,HHH,L128,linear_probe_cv_accuracy,0.8779,L64,0.8459999999999999,0.03190000000000015,0.037706855791917786,z,,
dimension,HHH,L16,knn_cv_accuracy,0.6443,L64,0.8242,-0.17990000000000006,-0.21827226401332417,z,,
dimension,HHH,L32,knn_cv_accuracy,0.7589,L64,0.8242,-0.06530000000000002,-0.0792283426351866,z,,
dimension,HHH,L64,knn_cv_accuracy,0.8242,L64,0.8242,0.0,0.0,z,,
dimension,HHH,L128,knn_cv_accuracy,0.8523,L64,0.8242,0.028099999999999903,0.03409366658573867,z,,
dimension,HHH,L16,between_within_scatter_ratio,0.189489863329357,L64,0.10483942096942958,0.08465044235992741,0.8074295105445445,z,,
dimension,HHH,L32,between_within_scatter_ratio,0.12680952479098742,L64,0.10483942096942958,0.02197010382155784,0.20955956851149152,z,,
dimension,HHH,L64,between_within_scatter_ratio,0.10483942096942958,L64,0.10483942096942958,0.0,0.0,z,,
dimension,HHH,L128,between_within_scatter_ratio,0.1166229608746222,L64,0.10483942096942958,0.011783539905192625,0.11239607960555432,z,,
dimension,HHH,L16,silhouette_score,-0.013966775988532975,L64,-0.04264248287751565,0.028675706888982678,0.6724680401626008,z,,
dimension,HHH,L32,silhouette_score,-0.0256669929393409,L64,-0.04264248287751565,0.016975489938174753,0.3980886850921954,z,,
dimension,HHH,L64,silhouette_score,-0.04264248287751565,L64,-0.04264248287751565,0.0,0.0,z,,
dimension,HHH,L128,silhouette_score,-0.03324814682648842,L64,-0.04264248287751565,0.009394336051027234,0.22030462151537464,z,,
architecture,BBB,early_heavy,accuracy,0.488,balanced,0.59344,-0.10543999999999998,-0.17767592342919641,,gaussian,
architecture,BBB,balanced,accuracy,0.59344,balanced,0.59344,0.0,0.0,,gaussian,
architecture,BBB,late_heavy,accuracy,0.49223999999999996,balanced,0.59344,-0.10120000000000001,-0.17053114046884182,,gaussian,
architecture,BBB,early_heavy,accuracy_absolute_degradation,0.43078000000000005,balanced,0.3224,0.10838000000000003,0.33616625310069437,,gaussian,
architecture,BBB,balanced,accuracy_absolute_degradation,0.3224,balanced,0.3224,0.0,0.0,,gaussian,
architecture,BBB,late_heavy,accuracy_absolute_degradation,0.36834,balanced,0.3224,0.04593999999999998,0.14249379652561256,,gaussian,
architecture,BBB,early_heavy,system_reconstruction_mse_increase,0.03646201251720895,balanced,0.030363823951750385,0.006098188565458566,0.20083730477913625,,gaussian,
architecture,BBB,balanced,system_reconstruction_mse_increase,0.030363823951750385,balanced,0.030363823951750385,0.0,0.0,,gaussian,
architecture,BBB,late_heavy,system_reconstruction_mse_increase,0.03295920625959124,balanced,0.030363823951750385,0.002595382307840857,0.08547613475429089,,gaussian,
architecture,BBB,early_heavy,standardized_reconstruction_mse_increase,0.0376713178254147,balanced,0.03018314378028013,0.0074881740451345664,0.24809125581473732,,gaussian,
architecture,BBB,balanced,standardized_reconstruction_mse_increase,0.03018314378028013,balanced,0.03018314378028013,0.0,0.0,,gaussian,
architecture,BBB,late_heavy,standardized_reconstruction_mse_increase,0.032520781071526665,balanced,0.03018314378028013,0.002337637291246534,0.07744843639171738,,gaussian,
architecture,BBB,early_heavy,representation_cosine,0.9170074343681336,balanced,0.9280662655830383,-0.011058831214904696,-0.011915993097696856,,gaussian,
architecture,BBB,balanced,representation_cosine,0.9280662655830383,balanced,0.9280662655830383,0.0,0.0,,gaussian,
architecture,BBB,late_heavy,representation_cosine,0.9158811330795288,balanced,0.9280662655830383,-0.0121851325035095,-0.013129593171713137,,gaussian,
architecture,BBB,early_heavy,prediction_js_divergence,0.2689327925443649,balanced,0.20266295671463014,0.06626983582973478,0.32699530739957766,,gaussian,
architecture,BBB,balanced,prediction_js_divergence,0.20266295671463014,balanced,0.20266295671463014,0.0,0.0,,gaussian,
architecture,BBB,late_heavy,prediction_js_divergence,0.23507930040359498,balanced,0.20266295671463014,0.032416343688964844,0.15995199228465995,,gaussian,
architecture,BBB,early_heavy,accuracy,0.8593599999999999,balanced,0.84526,0.01409999999999989,0.016681257837805184,,pixel_masking,
architecture,BBB,balanced,accuracy,0.84526,balanced,0.84526,0.0,0.0,,pixel_masking,
architecture,BBB,late_heavy,accuracy,0.77066,balanced,0.84526,-0.0746,-0.08825686770923946,,pixel_masking,
architecture,BBB,early_heavy,accuracy_absolute_degradation,0.05941999999999996,balanced,0.07058000000000002,-0.011160000000000059,-0.15811844714992826,,pixel_masking,
architecture,BBB,balanced,accuracy_absolute_degradation,0.07058000000000002,balanced,0.07058000000000002,0.0,0.0,,pixel_masking,
architecture,BBB,late_heavy,accuracy_absolute_degradation,0.08992000000000001,balanced,0.07058000000000002,0.019339999999999996,0.27401530178132577,,pixel_masking,
architecture,BBB,early_heavy,system_reconstruction_mse_increase,0.02355997175459959,balanced,0.024808106879750075,-0.0012481351251504846,-0.05031158286886368,,pixel_masking,
architecture,BBB,balanced,system_reconstruction_mse_increase,0.024808106879750075,balanced,0.024808106879750075,0.0,0.0,,pixel_masking,
architecture,BBB,late_heavy,system_reconstruction_mse_increase,0.020811774974745147,balanced,0.024808106879750075,-0.0039963319050049274,-0.16108975683694324,,pixel_masking,
architecture,BBB,early_heavy,standardized_reconstruction_mse_increase,0.026724257457596916,balanced,0.026577339460703786,0.00014691799689313043,0.0055279422195299,,pixel_masking,
architecture,BBB,balanced,standardized_reconstruction_mse_increase,0.026577339460703786,balanced,0.026577339460703786,0.0,0.0,,pixel_masking,
architecture,BBB,late_heavy,standardized_reconstruction_mse_increase,0.021859748137921704,balanced,0.026577339460703786,-0.0047175913227820825,-0.17750427312635353,,pixel_masking,
architecture,BBB,early_heavy,representation_cosine,0.9720871090888977,balanced,0.973806631565094,-0.0017195224761962224,-0.0017657740463636548,,pixel_masking,
architecture,BBB,balanced,representation_cosine,0.973806631565094,balanced,0.973806631565094,0.0,0.0,,pixel_masking,
architecture,BBB,late_heavy,representation_cosine,0.9801216840744018,balanced,0.973806631565094,0.006315052509307861,0.006484914257722682,,pixel_masking,
architecture,BBB,early_heavy,prediction_js_divergence,0.0434400700032711,balanced,0.05024620294570923,-0.006806132942438127,-0.135455667160694,,pixel_masking,
architecture,BBB,balanced,prediction_js_divergence,0.05024620294570923,balanced,0.05024620294570923,0.0,0.0,,pixel_masking,
architecture,BBB,late_heavy,prediction_js_divergence,0.05806013122200966,balanced,0.05024620294570923,0.007813928276300432,0.15551281127825378,,pixel_masking,
architecture,BBB,early_heavy,accuracy,0.24011999999999997,balanced,0.3562,-0.11608000000000004,-0.32588433464254396,,salt_pepper,
architecture,BBB,balanced,accuracy,0.3562,balanced,0.3562,0.0,0.0,,salt_pepper,
architecture,BBB,late_heavy,accuracy,0.33166,balanced,0.3562,-0.024540000000000006,-0.06889387984259156,,salt_pepper,
architecture,BBB,early_heavy,accuracy_absolute_degradation,0.67866,balanced,0.5596400000000001,0.1190199999999999,0.2126724322775127,,salt_pepper,
architecture,BBB,balanced,accuracy_absolute_degradation,0.5596400000000001,balanced,0.5596400000000001,0.0,0.0,,salt_pepper,
architecture,BBB,late_heavy,accuracy_absolute_degradation,0.52892,balanced,0.5596400000000001,-0.03072000000000019,-0.05489243084830479,,salt_pepper,
architecture,BBB,early_heavy,system_reconstruction_mse_increase,0.07283409491217865,balanced,0.05738937523077945,0.015444719681399204,0.2691215859908276,,salt_pepper,
architecture,BBB,balanced,system_reconstruction_mse_increase,0.05738937523077945,balanced,0.05738937523077945,0.0,0.0,,salt_pepper,
architecture,BBB,late_heavy,system_reconstruction_mse_increase,0.05054914431202169,balanced,0.05738937523077945,-0.00684023091875776,-0.11918984814056614,,salt_pepper,
architecture,BBB,early_heavy,standardized_reconstruction_mse_increase,0.0756918782519321,balanced,0.05762233668375989,0.018069541568172212,0.3135857135927515,,salt_pepper,
architecture,BBB,balanced,standardized_reconstruction_mse_increase,0.05762233668375989,balanced,0.05762233668375989,0.0,0.0,,salt_pepper,
architecture,BBB,late_heavy,standardized_reconstruction_mse_increase,0.050725416595108666,balanced,0.05762233668375989,-0.006896920088651226,-0.11969178074785262,,salt_pepper,
architecture,BBB,early_heavy,representation_cosine,0.8646075367927551,balanced,0.8851604223251343,-0.020552885532379106,-0.02321939053529719,,salt_pepper,
architecture,BBB,balanced,representation_cosine,0.8851604223251343,balanced,0.8851604223251343,0.0,0.0,,salt_pepper,
architecture,BBB,late_heavy,representation_cosine,0.8727784395217896,balanced,0.8851604223251343,-0.012381982803344682,-0.013988405368154367,,salt_pepper,
architecture,BBB,early_heavy,prediction_js_divergence,0.45863754153251646,balanced,0.3603508293628693,0.09828671216964718,0.2727528401784274,,salt_pepper,
architecture,BBB,balanced,prediction_js_divergence,0.3603508293628693,balanced,0.3603508293628693,0.0,0.0,,salt_pepper,
architecture,BBB,late_heavy,prediction_js_divergence,0.3459613025188446,balanced,0.3603508293628693,-0.01438952684402467,-0.03993199313409834,,salt_pepper,
architecture,HBB,early_heavy,accuracy,0.5235000000000001,balanced,0.67516,-0.1516599999999999,-0.22462823626958836,,gaussian,
architecture,HBB,balanced,accuracy,0.67516,balanced,0.67516,0.0,0.0,,gaussian,
architecture,HBB,late_heavy,accuracy,0.453,balanced,0.67516,-0.22215999999999997,-0.3290479293792152,,gaussian,
architecture,HBB,early_heavy,accuracy_absolute_degradation,0.39526,balanced,0.24122,0.15404,0.638587181823072,,gaussian,
architecture,HBB,balanced,accuracy_absolute_degradation,0.24122,balanced,0.24122,0.0,0.0,,gaussian,
architecture,HBB,late_heavy,accuracy_absolute_degradation,0.44396,balanced,0.24122,0.20274000000000003,0.8404775723371178,,gaussian,
architecture,HBB,early_heavy,system_reconstruction_mse_increase,0.03893515355567543,balanced,0.029048188658003904,0.009886964897671525,0.3403642483094008,,gaussian,
architecture,HBB,balanced,system_reconstruction_mse_increase,0.029048188658003904,balanced,0.029048188658003904,0.0,0.0,,gaussian,
architecture,HBB,late_heavy,system_reconstruction_mse_increase,0.042986164160747915,balanced,0.029048188658003904,0.013937975502744011,0.47982253442242556,,gaussian,
architecture,HBB,early_heavy,standardized_reconstruction_mse_increase,0.03937411026925457,balanced,0.028708221731575168,0.0106658885376794,0.3715273149634634,,gaussian,
architecture,HBB,balanced,standardized_reconstruction_mse_increase,0.028708221731575168,balanced,0.028708221731575168,0.0,0.0,,gaussian,
architecture,HBB,late_heavy,standardized_reconstruction_mse_increase,0.04330807899173424,balanced,0.028708221731575168,0.014599857260159076,0.5085601398846883,,gaussian,
architecture,HBB,early_heavy,representation_cosine,0.9195127725601197,balanced,0.9341599464416503,-0.014647173881530695,-0.015679513917620007,,gaussian,
architecture,HBB,balanced,representation_cosine,0.9341599464416503,balanced,0.9341599464416503,0.0,0.0,,gaussian,
architecture,HBB,late_heavy,representation_cosine,0.9147892951965332,balanced,0.9341599464416503,-0.019370651245117165,-0.020735904294421986,,gaussian,
architecture,HBB,early_heavy,prediction_js_divergence,0.2462264448404312,balanced,0.15505194365978242,0.09117450118064879,0.5880255289164087,,gaussian,
architecture,HBB,balanced,prediction_js_divergence,0.15505194365978242,balanced,0.15505194365978242,0.0,0.0,,gaussian,
architecture,HBB,late_heavy,prediction_js_divergence,0.2775678843259811,balanced,0.15505194365978242,0.1225159406661987,0.7901606247144832,,gaussian,
architecture,HBB,early_heavy,accuracy,0.85904,balanced,0.84752,0.011519999999999975,0.0135925995846545,,pixel_masking,
architecture,HBB,balanced,accuracy,0.84752,balanced,0.84752,0.0,0.0,,pixel_masking,
architecture,HBB,late_heavy,accuracy,0.7830600000000001,balanced,0.84752,-0.06445999999999996,-0.07605720218982903,,pixel_masking,
architecture,HBB,early_heavy,accuracy_absolute_degradation,0.059719999999999995,balanced,0.06885999999999999,-0.009139999999999995,-0.13273308161294312,,pixel_masking,
architecture,HBB,balanced,accuracy_absolute_degradation,0.06885999999999999,balanced,0.06885999999999999,0.0,0.0,,pixel_masking,
architecture,HBB,late_heavy,accuracy_absolute_degradation,0.11389999999999997,balanced,0.06885999999999999,0.04503999999999998,0.6540807435281136,,pixel_masking,
architecture,HBB,early_heavy,system_reconstruction_mse_increase,0.02545109067109167,balanced,0.0275888919760743,-0.0021378013049826276,-0.07748775509937438,,pixel_masking,
architecture,HBB,balanced,system_reconstruction_mse_increase,0.0275888919760743,balanced,0.0275888919760743,0.0,0.0,,pixel_masking,
architecture,HBB,late_heavy,system_reconstruction_mse_increase,0.024409734138955873,balanced,0.0275888919760743,-0.003179157837118425,-0.11523325546238784,,pixel_masking,
architecture,HBB,early_heavy,standardized_reconstruction_mse_increase,0.026281472213024994,balanced,0.029475752484263207,-0.003194280271238213,-0.10836976164850197,,pixel_masking,
architecture,HBB,balanced,standardized_reconstruction_mse_increase,0.029475752484263207,balanced,0.029475752484263207,0.0,0.0,,pixel_masking,
architecture,HBB,late_heavy,standardized_reconstruction_mse_increase,0.024843141211782185,balanced,0.029475752484263207,-0.004632611272481022,-0.1571668534941443,,pixel_masking,
architecture,HBB,early_heavy,representation_cosine,0.9721590757369996,balanced,0.9727904438972473,-0.0006313681602477805,-0.0006490279219003315,,pixel_masking,
architecture,HBB,balanced,representation_cosine,0.9727904438972473,balanced,0.9727904438972473,0.0,0.0,,pixel_masking,
architecture,HBB,late_heavy,representation_cosine,0.9727048277854919,balanced,0.9727904438972473,-8.56161117553933e-05,-8.801084785774134e-05,,pixel_masking,
architecture,HBB,early_heavy,prediction_js_divergence,0.04484371989965439,balanced,0.05067480504512787,-0.00583108514547348,-0.11506872380003445,,pixel_masking,
architecture,HBB,balanced,prediction_js_divergence,0.05067480504512787,balanced,0.05067480504512787,0.0,0.0,,pixel_masking,
architecture,HBB,late_heavy,prediction_js_divergence,0.07431036233901978,balanced,0.05067480504512787,0.023635557293891905,0.4664163438295838,,pixel_masking,
architecture,HBB,early_heavy,accuracy,0.27302000000000004,balanced,0.4015600000000001,-0.12854000000000004,-0.3201016037445959,,salt_pepper,
architecture,HBB,balanced,accuracy,0.4015600000000001,balanced,0.4015600000000001,0.0,0.0,,salt_pepper,
architecture,HBB,late_heavy,accuracy,0.26988,balanced,0.4015600000000001,-0.13168000000000007,-0.3279211076792313,,salt_pepper,
architecture,HBB,early_heavy,accuracy_absolute_degradation,0.64574,balanced,0.51482,0.13091999999999993,0.2543024746508403,,salt_pepper,
architecture,HBB,balanced,accuracy_absolute_degradation,0.51482,balanced,0.51482,0.0,0.0,,salt_pepper,
architecture,HBB,late_heavy,accuracy_absolute_degradation,0.62708,balanced,0.51482,0.11225999999999992,0.21805679654982685,,salt_pepper,
architecture,HBB,early_heavy,system_reconstruction_mse_increase,0.07125244884267144,balanced,0.05610331153874495,0.015149137303926495,0.27002215890936276,,salt_pepper,
architecture,HBB,balanced,system_reconstruction_mse_increase,0.05610331153874495,balanced,0.05610331153874495,0.0,0.0,,salt_pepper,
architecture,HBB,late_heavy,system_reconstruction_mse_increase,0.07122664883594124,balanced,0.05610331153874495,0.015123337297196289,0.2695622928868031,,salt_pepper,
architecture,HBB,early_heavy,standardized_reconstruction_mse_increase,0.07239434899612349,balanced,0.056986248437725776,0.015408100558397711,0.2703827849795237,,salt_pepper,
architecture,HBB,balanced,standardized_reconstruction_mse_increase,0.056986248437725776,balanced,0.056986248437725776,0.0,0.0,,salt_pepper,
architecture,HBB,late_heavy,standardized_reconstruction_mse_increase,0.07172323952509432,balanced,0.056986248437725776,0.014736991087368548,0.25860609341944024,,salt_pepper,
architecture,HBB,early_heavy,representation_cosine,0.870050060749054,balanced,0.895839536190033,-0.02578947544097898,-0.02878805232311104,,salt_pepper,
architecture,HBB,balanced,representation_cosine,0.895839536190033,balanced,0.895839536190033,0.0,0.0,,salt_pepper,
architecture,HBB,late_heavy,representation_cosine,0.8717944741249084,balanced,0.895839536190033,-0.02404506206512458,-0.02684081366553697,,salt_pepper,
architecture,HBB,early_heavy,prediction_js_divergence,0.4326868116855621,balanced,0.33091185986995697,0.10177495181560514,0.3075590939995125,,salt_pepper,
architecture,HBB,balanced,prediction_js_divergence,0.33091185986995697,balanced,0.33091185986995697,0.0,0.0,,salt_pepper,
architecture,HBB,late_heavy,prediction_js_divergence,0.41449480652809145,balanced,0.33091185986995697,0.08358294665813448,0.252583714257714,,salt_pepper,
architecture,HHB,early_heavy,accuracy,0.52878,balanced,0.49168,0.03710000000000002,0.07545558086545023,,gaussian,
architecture,HHB,balanced,accuracy,0.49168,balanced,0.49168,0.0,0.0,,gaussian,
architecture,HHB,late_heavy,accuracy,0.37361999999999995,balanced,0.49168,-0.11806000000000005,-0.24011552229043268,,gaussian,
architecture,HHB,early_heavy,accuracy_absolute_degradation,0.39202,balanced,0.42817999999999995,-0.03615999999999997,-0.08445046475761485,,gaussian,
architecture,HHB,balanced,accuracy_absolute_degradation,0.42817999999999995,balanced,0.42817999999999995,0.0,0.0,,gaussian,
architecture,HHB,late_heavy,accuracy_absolute_degradation,0.42139999999999994,balanced,0.42817999999999995,-0.006780000000000008,-0.015834462142052818,,gaussian,
architecture,HHB,early_heavy,system_reconstruction_mse_increase,0.058247419080247685,balanced,0.04750289347736203,0.010744525602885656,0.2261867607660548,,gaussian,
architecture,HHB,balanced,system_reconstruction_mse_increase,0.04750289347736203,balanced,0.04750289347736203,0.0,0.0,,gaussian,
architecture,HHB,late_heavy,system_reconstruction_mse_increase,0.05295317936897278,balanced,0.04750289347736203,0.00545028589161075,0.11473587170207644,,gaussian,
architecture,HHB,early_heavy,standardized_reconstruction_mse_increase,0.06120422961711884,balanced,0.05355925853242679,0.007644971084692052,0.1427385534084786,,gaussian,
architecture,HHB,balanced,standardized_reconstruction_mse_increase,0.05355925853242679,balanced,0.05355925853242679,0.0,0.0,,gaussian,
architecture,HHB,late_heavy,standardized_reconstruction_mse_increase,0.05387885192462376,balanced,0.05355925853242679,0.0003195933921969693,0.00596709889098835,,gaussian,
architecture,HHB,early_heavy,representation_cosine,0.9117988228797913,balanced,0.9102998733520508,0.0014989495277405451,0.0016466546592160103,,gaussian,
architecture,HHB,balanced,representation_cosine,0.9102998733520508,balanced,0.9102998733520508,0.0,0.0,,gaussian,
architecture,HHB,late_heavy,representation_cosine,0.9148681998252869,balanced,0.9102998733520508,0.004568326473236128,0.0050184852343315095,,gaussian,
architecture,HHB,early_heavy,prediction_js_divergence,0.24911168217658997,balanced,0.2709861546754837,-0.021874472498893738,-0.08072173475065003,,gaussian,
