sweep,case,seed,method_id,method,layer,layer_rule,channel_observation_axis,channel_feature_axis,activation_sparsity,active_neuron_ratio,dead_unit_ratio,winner_coverage_ratio,winner_entropy,max_winner_share,effective_rank,stable_rank,rank_ratio,numerical_rank,pca_components,pca_explained_variance_ratio_sum,linear_probe_cv_accuracy,knn_cv_accuracy,within_class_mean_distance,between_class_mean_centroid_distance,between_within_scatter_ratio,silhouette_score,closest_centroid_class_a,closest_centroid_class_b,closest_centroid_distance,within_class_covariance_participation_rank,between_class_covariance_participation_rank,source_shape,sample_geometry_shape,channel_observation_shape,per_class_effective_rank,spectrum
architecture,early_heavy,0,hybrid_hbb,HBB,z,bp,sample_x_spatial_location,channel,0.332421875,0.671875,0.328125,0.671875,0.8356967393862673,0.08314285714285714,13.889252337845413,5.092315672996768,0.21701956777883458,43,50,0.9999997264240088,0.875,0.9285,6.2089495127517145,3.3152208814583237,0.11053103891039298,-0.006273377560548079,4,9,2.579763240092124,47.04012766076323,8.129633967829967,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 17.205138079299033, ""1"": 7.297302746093005, ""2"": 22.120912501223177, ""3"": 20.993618804234103, ""4"": 18.50931814811597, ""5"": 14.919153287932183, ""6"": 16.9728910734594, ""7"": 13.034855473805091, ""8"": 16.181384595585193, ""9"": 11.27554452327397}","[283.00920723830404, 129.12430349947525, 119.27457661299974, 89.1744281944335, 77.80577498444433, 75.13801547889015, 56.00995447598742, 49.515298331729255, 44.8823608603786, 41.136206831521804, 36.368327512902056, 34.400286889258055, 31.978772895221333, 27.6180905899501, 26.198767832298586, 24.536198525156724, 23.487661615737405, 22.465889811435193, 18.640286530906355, 18.430132207520437, 16.93549345110043, 16.891820023256177, 14.875280616580403, 13.469034469569744, 12.474459274961472, 12.355852656292033, 11.143983660458803, 10.701225478799879, 9.854664447545646, 9.281330621793726, 8.961130608267927, 8.52284515610077, 8.058991259437555, 7.269152162140815, 7.108374863928424, 6.691456979632485, 6.421729502735493, 5.954533258627959, 5.610826575067633, 5.357082035590405, 5.292287824339228, 4.610139683727923, 4.135986093500587, 8.841054799324613e-15, 6.0005517992301906e-15, 4.188052896724324e-15, 2.7850110157360913e-15, 2.4013245350270884e-15, 2.1213789023732864e-15, 5.006549992943423e-16, 4.2590086186933477e-16, 5.774147806589737e-32, 1.5299196433690337e-47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
architecture,early_heavy,1,full_bp,BBB,z,bp,sample_x_spatial_location,channel,0.17828125,0.828125,0.171875,0.796875,0.87133920172798,0.0795,16.458395083115306,5.699108583669332,0.25716242317367666,53,50,0.9926207945682108,0.873,0.9295,6.561575775164685,3.3217448727865797,0.11100694906995487,-0.03410316399504336,4,9,2.5307413138836274,47.025487492898996,8.152447144110742,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 19.28187004121323, ""1"": 8.59377164306609, ""2"": 24.485836323806986, ""3"": 22.969908251182105, ""4"": 21.59286358246196, ""5"": 21.311951699392278, ""6"": 19.402412784912467, ""7"": 19.210746636039847, ""8"": 24.215144854435387, ""9"": 19.94823404055345}","[354.1445482033572, 182.13259635541067, 140.0734761852058, 123.95603790707094, 94.88651717895098, 86.73029793701879, 69.41648162063849, 66.36816576130656, 61.26171703245934, 58.301684179852984, 52.46761750873841, 46.86163220553044, 45.598319457153806, 39.789696912096105, 37.818390311266285, 37.398159122875164, 33.47118773611938, 30.6282806989906, 27.49774942657884, 26.109855048331227, 25.08332158867114, 24.315756503071384, 23.032748710866194, 21.144527703170997, 20.991998514211463, 18.53170355568017, 17.938888520694793, 17.427287888324656, 16.58791127110069, 14.9832827507693, 14.193188703886552, 13.585311796588492, 13.262911915609187, 12.692863949511324, 11.870897615476457, 11.099267463275138, 10.713348826200864, 10.099097825531972, 10.007132558144832, 8.853717596379674, 8.535780576473652, 8.424331736551578, 8.120745125877189, 7.682190964778274, 7.469795607926479, 7.271254842192855, 6.691021326479198, 6.275999899137706, 5.937240160482303, 5.678877021676812, 5.422402175977044, 4.989587879013253, 4.4814311627669134, 3.2018820851090497e-15, 2.5948252619886565e-15, 4.002056266925555e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
architecture,early_heavy,1,full_hebbian,HHH,z,hebbian,sample_x_spatial_location,channel,0.4073984375,0.9375,0.0625,0.109375,0.4678924870096007,0.14285714285714285,1.0255124117138978,1.0126887053442397,0.016023631433029654,54,50,0.9999974361484192,0.8685,0.8314999999999999,6.39330835015992,3.2455917808280326,0.10547819045583814,-0.06683802660006469,4,9,2.3195810956322074,47.273746798537275,8.086071066828378,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 17.03688137215567, ""1"": 6.87738478186663, ""2"": 21.611942410762538, ""3"": 19.08168302603277, ""4"": 17.993060189445547, ""5"": 20.48824623463418, ""6"": 17.574953475376983, ""7"": 16.526376530807482, ""8"": 24.870771015077384, ""9"": 17.985814367387412}","[1903.3218423056442, 7.241911133397039, 4.933188595603239, 2.6276926197960666, 2.0107708788476977, 1.1962737186428676, 0.8701988104826271, 0.7857598058505869, 0.6303206226928773, 0.5130028733993466, 0.3903552520552898, 0.357564818879387, 0.31130153196586974, 0.23662166017383782, 0.2294529502601597, 0.2105323011712443, 0.1635786216367772, 0.12933419630991222, 0.1167860487949203, 0.10330942073127711, 0.09827039546266117, 0.0905475325692187, 0.08518565567184866, 0.07225885986260029, 0.06630036954011718, 0.06159691688624133, 0.05964459236461776, 0.049311778829052993, 0.04550392512168008, 0.04304984055483211, 0.04171579017186726, 0.037004222058163325, 0.03664234790025715, 0.03203194127889993, 0.029143162472546755, 0.02769387485923728, 0.02594233554248551, 0.023463187430752194, 0.021667969212447437, 0.020105283259547024, 0.01953835754604756, 0.018613019408798722, 0.016255516734145724, 0.015138292950835698, 0.01444547355862389, 0.012111761098385848, 0.010502139798063302, 0.009235541776144423, 0.003010880620401434, 0.002226284835931283, 0.00180888616782403, 0.0010411415357940831, 0.0009470787598275127, 0.0007798156425829192, 2.8764215763425195e-11, 1.8513189092335666e-11, 1.5419801207707406e-11, 1.38355373910583e-11, 1.2265159319060875e-11, 9.790574819445224e-12, 1.5308008382476764e-17, 3.650075848194235e-18, 0.0, 0.0]"
architecture,early_heavy,1,hybrid_hhb,HHB,z,bp,sample_x_spatial_location,channel,0.1897421875,0.84375,0.15625,0.84375,0.8659027298112847,0.06592857142857143,11.219450974983433,4.040007194374452,0.17530392148411614,54,50,0.9958148882724345,0.8815,0.915,6.541629014546812,3.324530770062314,0.11126767113057077,-0.035074577300348735,4,9,2.48710550914278,47.014789251921485,8.158411218732619,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 18.586286366896235, ""1"": 7.86263143703737, ""2"": 23.07978639596988, ""3"": 22.69439059299128, ""4"": 20.646865455668063, ""5"": 20.4252270777643, ""6"": 17.361415338140247, ""7"": 17.2039254715035, ""8"": 24.122733663418998, ""9"": 18.451286038727584}","[171.20298858313453, 55.37248669826507, 46.64597862137682, 43.04521094020704, 37.79583135356809, 30.95672918090944, 26.70261310896401, 22.93597040127639, 21.525272529821347, 18.10238200969226, 15.595616525145308, 14.80070544906187, 13.462699842205371, 12.204177216431804, 11.906048004151986, 11.21284972757845, 10.209993899726825, 9.658924048006446, 8.87717308088742, 7.9971899508326345, 7.393026978211096, 7.1576589885600335, 6.316162451199304, 5.712024445593779, 5.42937973389176, 4.851338183347101, 4.601428909436039, 4.323855209932441, 4.066187204842807, 3.836016362106733, 3.7712990170103455, 3.4211124188660915, 3.3648008089187806, 3.0732319019116, 2.8138048491405634, 2.676880848606225, 2.609975305770819, 2.581481109542152, 2.3778412991490128, 2.2930738076041646, 2.093558979205512, 2.0235381816956015, 1.8257675092028618, 1.7867607520210562, 1.4819307080547197, 1.445833911655569, 1.3550274411958478, 1.348782375700491, 1.2992491469647263, 1.2247902459944044, 1.0662873588345556, 0.9421469034775584, 0.5708657851367899, 0.3153452702469146, 2.083512732255471e-15, 1.5554167987920892e-15, 1.0469192207428336e-15, 6.67695590049391e-16, 2.4913758143024134e-16, 1.4775128720798804e-31, 0.0, 0.0, 0.0, 0.0]"
architecture,early_heavy,1,hybrid_hbb,HBB,z,bp,sample_x_spatial_location,channel,0.19278125,0.8125,0.1875,0.78125,0.8777494124154926,0.06435714285714286,15.534598912289745,5.220379558660164,0.24272810800452727,52,50,0.9954641682561487,0.8675,0.9184999999999999,6.564692382695896,3.3297516951556365,0.11156501988371276,-0.0311129014294878,4,9,2.5745198769695543,47.009028849050594,8.180878756711373,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 19.633353458025162, ""1"": 8.821465485328265, ""2"": 24.156686689414293, ""3"": 23.31098360507858, ""4"": 21.534021644113366, ""5"": 20.97028973716842, ""6"": 19.28550587244757, ""7"": 19.06920781100769, ""8"": 24.272648245995494, ""9"": 19.57155710747718}","[293.93569982293616, 114.0494469283763, 101.08206462596027, 92.74629967073083, 76.56114132697891, 73.60695267732993, 57.351581776168025, 53.527880858009674, 45.70920191364994, 43.67366661917956, 40.11852608575782, 34.5990380269636, 32.5454258570085, 30.240372052830367, 29.555444535270908, 26.66882797041577, 25.34517131985179, 24.82309370339424, 21.88853286240094, 20.462744526551774, 19.046006584983733, 18.051540989792873, 17.007256943353646, 16.15342343003299, 14.917718029693043, 14.448608360145393, 13.882293923695755, 13.286113939044668, 12.331169590571898, 11.792459227400158, 10.796208988604475, 10.204977671069928, 9.85169224991926, 9.26427608312419, 8.877342239842243, 8.369107954000514, 7.797781588463691, 7.4180798170112, 7.142995689260764, 6.775269922161038, 6.423554433231621, 6.007829512462363, 5.770274449821636, 5.379992009102063, 5.224442355441109, 5.075808279829817, 4.85360850679304, 4.519717044040427, 4.3910013477645675, 3.944342449317522, 3.50926074376398, 3.4506514026208004, 1.2169353057716573e-14, 6.311882094622438e-15, 4.086081028480053e-15, 2.8180811404712636e-15, 6.011676119087889e-16, 3.2414210870091273e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
architecture,early_heavy,2,full_bp,BBB,z,bp,sample_x_spatial_location,channel,0.0540859375,0.953125,0.046875,0.90625,0.9075025180772187,0.061,19.60472372723039,6.574350922474911,0.30632380823797484,61,50,0.9713874058797956,0.8675,0.914,6.5630644259305715,3.321968293031281,0.11102373891302914,-0.03525492106600045,4,9,2.5358291711277916,47.02922902088501,8.1636458672627,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 18.964082976444093, ""1"": 8.398697974700566, ""2"": 23.49745756461463, ""3"": 23.0960666228555, ""4"": 21.414302261319218, ""5"": 20.725164353526658, ""6"": 18.389716395545452, ""7"": 18.737415358865785, ""8"": 23.76543350827056, ""9"": 19.528200646236318}","[237.86166869854753, 114.45212467294456, 105.39147370132113, 97.91219976958503, 78.37934691939193, 69.4256900655852, 60.43188664730566, 55.92260624164529, 44.555322695888066, 40.963365516781025, 39.580647153297065, 36.442787490937, 33.460136283330876, 32.22374541226233, 28.304940080546196, 26.268053685645032, 24.677298053955052, 23.90874958586663, 21.822987275129268, 21.494417397422826, 20.789961354841896, 18.633821211422003, 18.106567996014963, 17.652496020390878, 16.65785058851971, 15.259379035296817, 14.573502774833061, 14.06486451106472, 13.005247929509062, 12.878322289847866, 12.641769446852678, 11.524419899767368, 11.127159262472, 10.627062913935216, 10.135545280617826, 9.702877282636248, 9.22589541349621, 8.57543690557672, 8.436202213595871, 7.824134436253252, 7.766748409885309, 7.189740377303538, 7.0832448001712045, 6.765784748763375, 6.48607116012186, 6.167808677828003, 5.9620294743106665, 5.838577768781722, 5.640403549929357, 5.247661664591761, 5.212896553011531, 5.108099349709892, 4.642839667197698, 4.453051840992421, 4.227319658010142, 4.142134464265669, 3.9423720437384393, 3.6716053457136297, 3.3693115732058834, 3.0691787472915792, 2.8772370405618783, 6.181252672525281e-15, 2.508514766015543e-15, 0.0]"
architecture,early_heavy,2,full_hebbian,HHH,z,hebbian,sample_x_spatial_location,channel,0.468078125,0.953125,0.046875,0.109375,0.4678924870096007,0.14285714285714285,1.0185221635629387,1.0092241488745404,0.015914408805670917,55,50,0.999999013607578,0.8550000000000001,0.8295,6.333914894375054,3.220277161079358,0.10371709383927281,-0.06091534475558421,4,9,2.3676221032738787,47.367720100183156,8.109070558527941,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 16.09319341139592, ""1"": 6.985818005075069, ""2"": 21.61350727051721, ""3"": 22.053450947985937, ""4"": 15.59100802074159, ""5"": 20.746062276147747, ""6"": 17.3638444096554, ""7"": 14.088015488043464, ""8"": 23.016951174562376, ""9"": 18.371079597540355}","[1509.6241120929737, 3.326579672737353, 2.4366853526345955, 1.890255401798623, 1.7280714440894418, 0.697527396813174, 0.6235731157852121, 0.4112556192461171, 0.3796751244597445, 0.2875597392630517, 0.24495951820002917, 0.22219221225480143, 0.19491810289150743, 0.16059795377878258, 0.15329883497895713, 0.12161236060214384, 0.10936368375068092, 0.09580553539169843, 0.08021790578593205, 0.06898082312280128, 0.06359111372406273, 0.05900200833919664, 0.0518053457370578, 0.05044066746259009, 0.04292982820275036, 0.040022662748826786, 0.03726180033400087, 0.03535167625146111, 0.031134864496391253, 0.02923461236815256, 0.024868970661525568, 0.02439567877028974, 0.023049296045235437, 0.02187532914680634, 0.020365067029409004, 0.018769024099123878, 0.01694924752400969, 0.016222167834547413, 0.014370214657655454, 0.012848329721410173, 0.011182776998054257, 0.00906364979397153, 0.008508454715334806, 0.0065670182172722896, 0.006265588085808112, 0.005399954266429902, 0.002883276407768733, 0.0026981764886790448, 0.0019163763376162863, 0.0008365739805338823, 0.0005678610590567349, 0.0005528472263709852, 0.0005078924121772518, 0.00038400312081028946, 4.540264269522517e-05, 1.4918385220101035e-11, 1.226399127335937e-11, 7.992499651592693e-12, 5.870413558471089e-12, 4.321648351923047e-12, 4.113762932734389e-12, 2.7364490088861567e-18, 6.55182861952838e-29, 0.0]"
architecture,early_heavy,2,hybrid_hhb,HHB,z,bp,sample_x_spatial_location,channel,0.2575078125,0.75,0.25,0.75,0.851135666462276,0.05942857142857143,10.244694432737118,3.8589470880526364,0.16007335051151747,48,50,0.9999999573920079,0.8859999999999999,0.923,6.475382369656149,3.3053350375392805,0.10975344197161095,-0.026108377382354553,4,9,2.5330263343091066,47.09355534088551,8.16530468885104,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 17.846701693635985, ""1"": 8.803444444414984, ""2"": 22.911722200581746, ""3"": 22.89524958052444, ""4"": 21.41919656428153, ""5"": 20.454782629794927, ""6"": 17.636025919491004, ""7"": 17.827546743914777, ""8"": 23.79191024973813, ""9"": 16.495532155595882}","[152.92412932280814, 53.594904867699, 46.30133523938552, 39.126977706893584, 29.98961174234058, 24.72698384982471, 21.599476857587426, 18.06392160399982, 16.641142339317234, 15.275579282913283, 14.912396246078105, 12.245859189130988, 11.024693656192154, 10.065117062617546, 9.249639580949477, 8.730613110321986, 8.257638393773746, 7.705554797739835, 7.341441569553333, 6.66256903749734, 6.205493040951421, 5.625945720791337, 4.937643324790328, 4.7288426745630145, 4.295758158419832, 4.077682702412232, 3.7340247909442774, 3.44830927210126, 3.3918649258403497, 2.9542969908044223, 2.9464504467923467, 2.793426007176764, 2.72298870179507, 2.517327506047686, 2.3186458817352453, 2.1231118198422703, 2.0125387919013, 1.887660163029642, 1.7778806610366948, 1.650741439080459, 1.4837547312055748, 1.4478274552522628, 1.3308771986269479, 1.2565850877197071, 1.1228634648220994, 1.108182495129506, 0.9915673717356475, 0.794247262063705, 9.549912047683412e-15, 4.382041312230724e-15, 2.095883341047666e-15, 1.14381522661165e-15, 6.134807634226642e-16, 3.617296418221163e-16, 5.052243257333588e-32, 2.2229649668803873e-32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
architecture,early_heavy,2,hybrid_hbb,HBB,z,bp,sample_x_spatial_location,channel,0.0856015625,0.921875,0.078125,0.875,0.8904465897432615,0.06042857142857143,18.932833410113496,6.4650476812189055,0.29582552203302337,59,50,0.9784436107147485,0.858,0.923,6.559968664858605,3.3197512406751755,0.1108526176346986,-0.037628230918841925,4,9,2.5379623958389654,47.03422597139514,8.154801350436617,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 19.02735147043233, ""1"": 8.382276078793206, ""2"": 23.54240579755906, ""3"": 22.782983844607973, ""4"": 21.533527329431873, ""5"": 20.6633767416357, ""6"": 18.42150517416301, ""7"": 18.72124407400488, ""8"": 23.543609559151047, ""9"": 19.355822677518578}","[242.14947439064645, 131.47220563170367, 109.75715461439202, 90.77418106611475, 70.6997548697187, 67.18203902338415, 58.884966425421254, 55.22636403825243, 50.18608583673462, 42.63416255944173, 39.15213029420146, 35.469023682526434, 34.555433129442065, 30.300625166125553, 27.387418462669537, 26.835941346474893, 25.303240736711366, 23.71314073147918, 22.727802933324185, 21.61190283905206, 20.49061383213325, 20.419153442989828, 18.43139114192222, 17.782194630324813, 17.662782159071025, 16.05531620927201, 15.16600204663284, 14.506680933524294, 12.922210435385338, 12.273709042840718, 11.905756306082862, 11.094560140255675, 11.083262160380395, 10.640624722516776, 9.994419175233624, 9.115945526588094, 8.720598542345172, 8.513023248045592, 8.424400629222427, 7.842473444796144, 7.4549734976414985, 7.087410522174187, 6.874259623033818, 6.6335344928095115, 6.594626322283158, 6.1937689304018395, 5.959498163852685, 5.532986294247682, 5.216047355471916, 5.145871219862415, 4.600013973182716, 4.419286388015789, 4.241367152603975, 4.107095385612533, 3.862297013942036, 3.668362013628378, 3.483520873107089, 2.9902181087980746, 2.374595039576677, 3.8523492206705236e-15, 6.554839257599671e-16, 6.212301900723407e-32, 0.0, 0.0]"
architecture,early_heavy,3,full_bp,BBB,z,bp,sample_x_spatial_location,channel,0.2393125,0.765625,0.234375,0.734375,0.8662964166447797,0.062357142857142854,16.657663353398036,5.950020450175755,0.2602759898968443,49,50,0.9999998421408332,0.867,0.9269999999999999,6.526101036025049,3.3104601386433306,0.11009458609432143,-0.03267543764817455,4,9,2.635381374171171,47.085019224940815,8.186457266326064,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 19.528067350882033, ""1"": 9.461459058020585, ""2"": 24.67954870901462, ""3"": 22.919164329161628, ""4"": 21.35309349351517, ""5"": 20.62388047202912, ""6"": 18.896227610222894, ""7"": 18.87087360863314, ""8"": 23.722327111368443, ""9"": 16.03408422730406}","[297.247760664045, 156.80822828234275, 129.52884501001355, 104.89175757450718, 94.69559760491954, 81.73153717832213, 67.6882116971637, 66.7749546304892, 60.256830599188845, 50.666570186104764, 46.7323960762607, 44.342763536147736, 39.38588638914387, 34.184085079182836, 32.667485965050915, 30.532884582428665, 30.008263096217508, 27.994051724349262, 25.891103815296923, 24.325162694987736, 23.021400719788765, 21.129271101857416, 19.176240078341127, 18.68440494680203, 17.61394873205225, 16.94370503386009, 15.407776297442966, 14.334833075805085, 14.122324686178082, 12.211396123386752, 11.974841603391578, 11.62555610978113, 11.0607644122076, 10.465169222680373, 9.947963599050365, 9.442650804783497, 8.863604658849782, 8.19696261028114, 7.581985693655223, 7.547265333388481, 7.207728869981639, 6.6522173837228005, 6.553704236783909, 6.06143752871348, 6.024634682061392, 5.683171055985936, 5.175356488965946, 5.122835190514859, 4.442728053539569, 1.618547821102115e-14, 4.577531646503518e-15, 2.179011973963665e-15, 4.401256642972907e-16, 2.825438483421514e-16, 2.729100703479058e-31, 7.673309408686333e-32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
architecture,early_heavy,3,full_hebbian,HHH,z,hebbian,sample_x_spatial_location,channel,0.5244296875,0.9375,0.0625,0.109375,0.4678924870096007,0.14285714285714285,1.0193885466686945,1.0096598345019092,0.01592794604169835,54,50,0.9999999778694502,0.8404999999999999,0.8234999999999999,6.225862659843236,3.1829326679707144,0.10114629125680498,-0.025621057927794313,4,9,2.4065106566686025,47.4719831031508,8.057676889990779,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 14.272272381698107, ""1"": 6.455669858661685, ""2"": 18.979242216580854, ""3"": 17.605395052872503, ""4"": 15.226377582068611, ""5"": 14.522300833336933, ""6"": 15.204037057030453, ""7"": 14.245560804756966, ""8"": 20.86091005111976, ""9"": 15.317069090237478}","[1605.3227185613266, 7.407548213378092, 1.7020281434593452, 1.175177897245425, 1.0850228496298613, 0.7310051302125805, 0.6024557998239914, 0.4471500945787654, 0.29510441209579397, 0.27759200378690746, 0.2027160587332865, 0.18726052092783702, 0.1600245323081512, 0.1257778862346273, 0.11427355430651515, 0.09503541410363582, 0.09256941718712247, 0.08232962619767728, 0.06907823460640238, 0.06507202270676155, 0.0586149237397692, 0.050768651450361975, 0.04300925821824389, 0.04159580723192938, 0.03957966803470082, 0.0383193509281524, 0.03399927181990317, 0.03282253831922038, 0.0294926994444196, 0.026653111622119974, 0.024895452702552032, 0.0232786436569882, 0.021986271283052885, 0.019051963399498672, 0.017115744519190405, 0.015368432870985792, 0.014502950260359039, 0.013105875597382428, 0.011444524593394028, 0.010223821118908946, 0.008200862373302637, 0.0053464780892943965, 0.0026659216941980163, 0.002133054272569053, 0.0017751255131225683, 0.001244230278541436, 0.0007051492360630293, 0.0006203772966356448, 0.0004681500228183612, 0.0003614866298736363, 0.0002977980010249825, 0.00018054976870622471, 0.00010177022328950491, 5.767387281372338e-08, 1.402429035169572e-11, 1.033864008616387e-11, 8.313959539987187e-12, 7.201957516473823e-12, 5.60705885865393e-12, 4.636564803223713e-12, 5.625433052627759e-18, 1.2015173890365812e-18, 0.0, 0.0]"
architecture,early_heavy,3,hybrid_hhb,HHB,z,bp,sample_x_spatial_location,channel,0.300796875,0.71875,0.28125,0.71875,0.830381832191243,0.06671428571428571,9.797646825661262,3.700235643115751,0.15308823165095722,46,50,1.0000001415610495,0.882,0.917,6.372415396662256,3.3260561643867708,0.11150591273990376,0.006319996048088202,4,9,2.466095676364264,46.959909141706426,8.05580308717279,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 16.850148314421023, ""1"": 7.71814508035827, ""2"": 20.59797843555838, ""3"": 21.750207249735087, ""4"": 19.186559005670915, ""5"": 19.788270307972684, ""6"": 17.1245299318973, ""7"": 13.406621579353141, ""8"": 22.00807511363513, ""9"": 17.29120747762052}","[165.05763339484582, 57.63965140619271, 41.726599804573304, 37.899732800547824, 31.32347559972657, 24.993143128256452, 21.894459019087524, 18.44445145254065, 16.520580141597236, 15.344174444613037, 14.536204064382323, 13.280080936188131, 11.977231583371609, 10.641485135162798, 10.131663134515435, 9.875770225889555, 9.296139115386895, 8.847956224195068, 6.682463748561938, 6.488392103224441, 6.173555340449547, 5.9184688684083016, 5.3934729997850805, 5.1491616521297185, 4.800685003021775, 4.647749193290439, 4.2166111251059055, 3.86160281710215, 3.6982120277976875, 3.2632182167927377, 3.1314138428319223, 2.9121819440708006, 2.8341107509436565, 2.551166839132321, 2.447065989684769, 2.343176769929042, 2.0993088060673073, 1.9093047637934217, 1.8455012580568113, 1.6541706946375272, 1.5657328569454776, 1.46446709318668, 1.3966715848779079, 1.2987242797029213, 1.1286288162260845, 0.4464872591118404, 2.177866319817454e-15, 1.1536348227542874e-15, 8.632928185507788e-16, 6.2279884260638055e-16, 4.562570506762851e-16, 3.2042800562117824e-16, 2.2064571695383066e-20, 2.1257234970670228e-31, 5.542236403627787e-32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
architecture,early_heavy,3,hybrid_hbb,HBB,z,bp,sample_x_spatial_location,channel,0.23978125,0.765625,0.234375,0.734375,0.8649098765271106,0.06635714285714285,15.454822633582006,5.608437155655151,0.24148160364971885,49,50,1.0000000209547681,0.8705,0.925,6.52577202241003,3.306669633826136,0.10987853980758365,-0.019234029768866977,4,9,2.5443139146810987,47.0751399743015,8.13509206906409,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 19.483474264425023, ""1"": 7.212170788074332, ""2"": 24.203492945418787, ""3"": 23.268317713263183, ""4"": 21.454998570114512, ""5"": 20.681027097481216, ""6"": 19.173832089828657, ""7"": 18.761131543311645, ""8"": 23.822798463095424, ""9"": 20.125891599428243}","[237.9373152230284, 119.85279560096082, 112.05785492290455, 84.73012541354339, 67.30575225363172, 60.33271841558992, 50.014540173351094, 45.10847244017124, 43.249773321420676, 37.254396555819575, 33.9786509899744, 31.659402896667405, 29.30768739113277, 25.303374730354637, 24.409220980325667, 22.14163712641582, 21.423678776959047, 20.444744610783765, 19.143443232663802, 17.8580728392504, 15.905609222534478, 14.767303898592328, 14.012718339761632, 13.181615908809075, 12.472354652313678, 12.209879472456754, 11.695997696199747, 11.200394190364324, 10.336527283881967, 9.059772035525613, 8.967773571963574, 8.189420664028006, 7.7024897850152305, 7.686858818810892, 6.988229061298812, 6.470634463668797, 6.138528697614146, 5.945194654376619, 5.3929539571295075, 5.2374743082972355, 4.814349106471963, 4.580862661779475, 4.521999690531478, 4.353518944413351, 4.259237381948957, 4.072475645216448, 3.8294310505920515, 3.5371392320616164, 3.412077123057772, 9.600315684028073e-15, 3.643571393285646e-15, 3.389100774851936e-15, 1.7881019014143543e-15, 9.356481654239526e-16, 6.472816626445387e-16, 4.2018173784024763e-16, 5.164197508214298e-31, 1.101863806782215e-31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
architecture,early_heavy,4,full_bp,BBB,z,bp,sample_x_spatial_location,channel,0.2229609375,0.78125,0.21875,0.78125,0.8724424455681394,0.05671428571428572,16.201417090025053,5.549895533994528,0.25314714203164146,50,50,0.9999998263083398,0.874,0.9225,6.562959302473457,3.313703339152624,0.11039085967043147,-0.033883057246474606,4,9,2.5507431474560645,47.059207304168275,8.159180252764735,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 19.88503123627666, ""1"": 8.902003180874093, ""2"": 24.342002206177757, ""3"": 23.18882840641147, ""4"": 21.53752413263361, ""5"": 20.83499145554313, ""6"": 19.66831614601521, ""7"": 19.04094363597562, ""8"": 24.069156399784468, ""9"": 19.495073977031186}","[319.0857458057038, 134.76950605349856, 121.0946820407382, 109.82188446608794, 97.62375573268308, 82.80510707024065, 66.11721483529715, 62.31914799283186, 55.35566205565133, 51.21879882220478, 47.26523021216609, 43.694059544106004, 39.96522002119208, 35.91569101944345, 33.44414850044002, 30.47675370573372, 30.14975834067087, 27.632368431850182, 25.727752297759285, 24.216163159328662, 21.64680238414818, 21.328432735741664, 20.359654136780197, 19.829459425093837, 18.738447229611875, 17.648473833860468, 16.699164184302436, 14.88360527560603, 13.672481377880612, 12.489461109494165, 12.407349648347362, 11.235945099755376, 10.579631151112556, 10.21319228029714, 9.435022842707733, 9.110456596204394, 8.965545941890905, 8.482247567800876, 8.087357078130712, 7.63469933353091, 7.337437869711635, 7.18288717323112, 6.74523694852841, 6.041398270539441, 5.724728269031177, 5.674408261880708, 5.635909332422214, 5.248533918132642, 4.80794403116236, 4.347992193823887, 1.182463598946237e-14, 8.615142578736553e-15, 4.361934549795632e-15, 4.023626977927249e-15, 2.658159525050657e-15, 1.5644988974222632e-15, 3.8306099542131343e-16, 5.595824633836416e-32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
